<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20260406,033000,23660000,23899990,23560090,23754010,477169
20260407,033000,23850000,24599000,23850000,24580000,303301
20260408,033000,23682000,24388990,23500130,24289000,658
20260411,033000,23410060,23650000,23410060,23500000,257959
20260412,033000,23800000,24135160,23501010,23590440,292380
20260413,033000,23975010,24170000,23811120,23898060,217211
20260415,033000,23300000,23620000,23220000,23230040,482851
20260418,033000,22330470,23020060,22330470,23000050,470560
20260419,033000,22900000,23150000,22800510,22826040,422382
20260420,033000,22600120,22929890,22420030,22637970,684460
20260421,033000,22700000,22885540,22520000,22740880,129600
20260422,033000,23000000,23250000,23000000,23149990,236905
20260425,033000,22999990,23060000,22833350,22859990,323057
20260426,033000,22901140,23040000,22750050,22861050,622706
20260427,033000,22930050,24320000,22930050,24080000,1111290
20260428,033000,24660010,25680000,24609990,25112050,2590666
20260429,033000,27559580,27559580,27150040,27300010,1851268
20260502,033000,27292000,27559000,27210020,27530000,1883171
20260503,033000,27710000,28400000,27710000,28168030,2775482
20260504,033000,28050010,28199950,27660350,27710210,2858400
20260505,033000,26560000,26700000,25750010,25830000,10158
20260506,033000,26400000,26556000,25600000,26030000,2275304
20260509,033000,26250000,26300000,25900000,26020140,1452189
20260510,033000,25950000,26172000,25820940,26088010,3124970
20260511,033000,26520000,27150000,26520000,27000000,2508523
20260512,033000,26700000,27139990,26500000,26500000,2398744
20260513,033000,26180000,26400000,26110000,26320000,1233573
20260516,033000,25772050,26140000,25772050,25911000,1514709
20260517,033000,25800000,25990000,25750000,25840000,1137912
20260518,033000,25451090,25558990,25100000,25190980,1071647
20260519,033000,25180000,25510000,25100000,25140010,1046341
20260520,033000,25350000,25800000,25240000,25530050,1181558
20260523,033000,25180000,25280000,24800010,25049960,790643
20260524,033000,23909600,24158910,23500000,23587190,743865
20260525,033000,24900000,24900000,23800000,24100000,618641
20260526,033000,24399550,24399550,23810280,23950300,707508
20260530,033000,23789930,23950000,23570250,23710550,478586
20260531,033000,23650000,24000000,23630000,24000000,476926
20260601,033000,24200000,24728000,24100090,24640100,516235
20260602,033000,24550210,24820000,24410000,24430010,955227
20260603,033000,24300000,24600000,24300000,24350000,548321
20260606,033000,23850000,23970000,23600010,23730120,483558
20260607,033000,24000000,24483000,24000000,24430000,512765
20260608,033000,24100000,24179980,23740000,24100000,563755
20260609,033000,23850000,23980000,23800000,23800000,349370
20260610,033000,23690000,23812000,23550000,23700000,611536
20260613,033000,23091000,23240000,22270000,22700000,446870
20260614,033000,22350000,22900000,22001080,22550100,435454
20260615,033000,21824900,22399850,21800000,22200100,479454
20260616,033000,21500000,21500000,20850000,21099960,347963
20260617,033000,21200000,21569990,21019890,21320000,708617
20260620,033000,21750000,22142000,21480010,21800000,574298
20260621,033000,21190000,21210000,20900000,20989980,531694
20260622,033000,21100000,21342000,20901170,20964990,591229
20260623,033000,20901000,21097900,20750010,20960000,653224
20260627,033000,21640000,21649990,21400100,21499980,665237
20260628,033000,22060010,22549000,21851140,22450000,1213776
20260629,033000,22299290,22399980,21924000,21980000,947595
20260630,033000,21800020,22399990,21800020,22189100,671489
20260701,033000,22536010,22835000,22536010,22790000,625692
20260707,033000,23390000,23560000,23010090,23460350,731734
20260708,033000,23550000,24000000,23550000,23879980,310619
20260711,033000,23353090,23367990,23150100,23300000,514493
20260712,033000,23400000,23580000,23300100,23348050,586427
20260713,033000,23220000,23549990,23190150,23485000,561895
20260714,033000,23650000,23994990,23650000,23861000,1018843
20260715,033000,24300000,24650000,24250020,24535010,773704
20260718,033000,25000060,25340000,24810000,25170000,750233
20260719,033000,25020000,25099980,24632200,24730020,521986
20260720,033000,24130020,24249900,23780220,23900550,429106
20260721,033000,24199870,24350000,23830080,24308950,797226
20260722,033000,24990010,25180000,24850000,24939990,572836
20260725,033000,24200000,24400000,24110060,24276110,548187
20260726,033000,23810010,24142000,23810010,24098990,810902
20260727,033000,24180000,24701550,24180000,24595000,1024090
20260728,033000,24650000,24689990,24310100,24360000,533474
20260729,033000,24880000,24960000,24650000,24802000,590802
20260801,033000,24850000,24950000,24635010,24720000,740041
20260802,033000,23990000,24600000,23940000,24496020,717548
20260803,033000,24410060,24650000,24410060,24548970,553356
20260805,033000,24400000,24470000,24255000,24370000,295436
20260808,033000,25195000,25195000,24880000,24916000,331621
20260809,033000,24620080,24880000,24620080,24839980,441004
20260810,033000,24800000,24820000,24200000,24400000,494353
20260811,033000,24910000,25220000,24750170,25219990,784206
20260815,033000,25269990,25419900,25000020,25400000,1082766
20260816,033000,25200000,25359990,25000100,25254000,883349
20260817,033000,25300000,25604950,25170120,25525010,568706
20260818,033000,25500000,25600000,25500000,25600000,708426
20260819,033000,25800020,25879990,25800020,25879990,1496000
20260822,033000,27285010,28290000,27220000,28000000,2044000
20260823,033000,29000000,30500000,29000000,29290100,1393999
20260824,033000,29820000,29945000,29361030,29552390,1101013
20260825,033000,29519950,29650000,28150000,28290010,868296
20260826,033000,28238990,29299990,28000000,28750000,491532
20260829,033000,28900000,29334000,28570110,29255010,946837
20260831,033000,29140000,30250000,29100000,30100040,1248602
20260901,033000,29510900,29840000,29300020,29501050,1333717
20260902,033000,30200000,30290000,29888000,30280000,1444807
20260905,033000,31000550,31415000,31000000,31201050,1010276
20260906,033000,31210050,31210050,30741010,30834000,1142577
20260907,033000,30550000,30760000,30410020,30600000,1006797
20260908,033000,30700060,31450000,30700060,31041020,970221
20260909,033000,31800000,32150000,31500000,31749000,1271481
20260912,033000,31310000,31935980,31310000,31727990,1103131
20260913,033000,31200030,31200040,30890000,31070000,1256983
20260914,033000,31209980,31269980,30910810,30950010,1025387
20260915,033000,30557120,30740000,30399990,30500000,691277
20260916,033000,31090000,31194950,30810100,30975060,389301
20260919,033000,31300000,31900000,31180000,31705110,521124
20260920,033000,32101200,32579870,31900000,31960100,782045
20260921,033000,31720000,31820000,31085030,31280000,574998
