<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20181110,033000,14150,14150,14150,14150,0
20181111,033000,14150,14150,14150,14150,0
20181112,033000,13900,13900,13800,13800,626.35
20181113,033000,13400,13400,13400,13400,2363.45
20181114,033000,13400,13400,13400,13400,0
20181115,033000,12500,12500,12500,12500,8640
20181116,033000,12400,12650,12300,12650,6812.24
20181117,033000,12350,12350,12350,12350,11.09
20181118,033000,12440,12440,12440,12440,450
20181119,033000,13100,13300,13100,13300,7871.2189
20181120,033000,13300,13300,13300,13300,0
20181121,033000,13150,13150,12850,13150,371.29
20181122,033000,13100,13100,13100,13100,1628.61
20181123,033000,12950,12950,12700,12700,427.2
20181124,033000,12600,12600,12600,12600,277.46
20181125,033000,12600,12600,12550,12600,185.28
20181126,033000,12400,12500,12400,12500,2657.8
20181127,033000,12650,12650,12650,12650,236.4
20181128,033000,12650,12650,12650,12650,0
20181129,033000,11750,11750,11750,11750,150
20181130,033000,11500,11600,11500,11600,367.99
20181201,033000,11750,11750,11300,11300,862.43
20181202,033000,11600,11600,11600,11600,137.6
20181203,033000,11650,11800,11650,11800,1798.9
20181204,033000,11650,11650,11600,11600,2012.88
20181205,033000,11600,11600,11600,11600,42.24
20181206,033000,11500,11540,11450,11500,4651.7
20181207,033000,11500,11500,11500,11500,4106
20181208,033000,11850,11850,11850,11850,82
20181209,033000,11800,11800,11650,11650,4327.7073742489
20181210,033000,11400,11400,11400,11400,263
20181211,033000,11150,11150,11000,11000,2310.54
20181212,033000,10600,10600,10300,10300,3047.5309
20181213,033000,10300,10350,10200,10350,1796.69
20181214,033000,10600,10600,10600,10600,1886
20181215,033000,10500,10500,10500,10500,214.6
20181216,033000,10400,10400,10200,10200,1869.63
20181217,033000,10200,10200,10200,10200,259.019
20181218,033000,10100,10100,10100,10100,1159.0371980198
20181219,033000,10100,10200,10100,10200,8639.6
20181220,033000,10200,10200,10200,10200,0
20181221,033000,10350,10450,10250,10250,4484.8833468898
20181222,033000,10250,10250,10250,10250,0
20181223,033000,10300,10300,10300,10300,114.9
20181224,033000,10500,10500,10500,10500,1512.93
20181225,033000,10470,10850,10470,10850,2071.8575115207
20181226,033000,11350,12000,11000,12000,3540.9150646099
20181227,033000,12092,12092,12092,12092,17.91
20181228,033000,11500,11650,11000,11000,2498.6329418899
20181229,033000,11000,11000,11000,11000,0
20181230,033000,10810,10810,10810,10810,65.2000000001
20181231,033000,11200,11200,11200,11200,180.1
20190101,033000,11550,11550,11550,11550,519.1341991341
20190102,033000,11580,11580,11300,11300,1125.3964847845
20190103,033000,11300,11300,11300,11300,0
20190104,033000,11100,11100,10950,10950,2235.0666756756
20190105,033000,10950,10950,10950,10950,0
20190106,033000,11100,11100,10900,11050,5953.5705882352
20190107,033000,10900,11040,10860,11000,8106.18286152
20190108,033000,11000,11100,11000,11100,4292.775
20190109,033000,11050,11200,11020,11050,6838.67515
20190110,033000,11250,11250,11250,11250,2221.87
20190111,033000,11500,11500,11250,11250,666.3478260869
20190112,033000,11650,11650,11300,11300,32.4131098711
20190113,033000,11700,11950,11700,11800,533.7837573221
20190114,033000,11925,12350,11710,11710,5618.1389563295
20190115,033000,11510,11750,11450,11650,5657.0919201651
20190116,033000,11650,11650,11520,11520,397
20190117,033000,11650,11700,11500,11500,1974
20190118,033000,11550,11550,11550,11550,148.1999999999
20190119,033000,11650,11650,11650,11650,1458.8841201716
20190120,033000,11600,11650,11550,11550,6114.6718070148
20190121,033000,11550,11600,11550,11600,4066.8767241378
20190122,033000,12040,12100,11700,11900,4108.5773821625
20190123,033000,11800,11800,11800,11800,625.2
20190124,033000,11800,11900,11800,11850,1026.1382700421
20190125,033000,11850,11850,11850,11850,1041.8565400843
20190126,033000,11700,11780,11700,11730,5254.0627335187
20190127,033000,11770,11850,11475,11475,4502.7060466279
20190128,033000,11850,11900,11700,11900,11177.4
20190129,033000,11850,12050,11700,12050,1763.3830016208
20190130,033000,12200,12300,12200,12200,3840.663068106
20190131,033000,12300,12300,12300,12300,97.2653414634
20190201,033000,12151,12151,11950,12000,9063.9982499999
20190202,033000,11950,11950,11950,11950,73.26
20190203,033000,11600,11600,11300,11300,4503.0602329436
20190204,033000,11230,11500,11230,11350,4780.7550789072
20190205,033000,11600,11600,11400,11400,1719.5679483619
20190206,033000,11640,11900,11640,11900,90.4411764705
20190207,033000,11790,11800,11790,11800,1184.4830508474
20190208,033000,11560,11610,11560,11610,71.8106810858
20190209,033000,11850,11850,11850,11850,1073
20190210,033000,11850,11850,11850,11850,0
20190211,033000,11950,11950,11900,11900,400
20190212,033000,11850,12000,11850,12000,987.1112901466
20190213,033000,11850,12130,11850,12130,10649.9673534212
20190214,033000,12005,12200,12005,12180,4167.2739932676
20190215,033000,12180,12180,12180,12180,0
20190216,033000,12050,12050,11950,11950,1015.192
20190217,033000,12200,12200,12080,12080,931.6565155838
20190218,033000,12350,12350,12350,12350,162.337854251
20190219,033000,12300,12750,12300,12750,2268.8219655898
20190220,033000,13050,13246,12900,12900,4867.0963493902
20190221,033000,13190,13600,13190,13500,4215.4362261437
20190222,033000,13500,13500,13240,13250,3217.4699197776
20190223,033000,13290,13300,13000,13000,14646.136399003
20190224,033000,12910,13480,12900,13300,3438.27737
20190225,033000,13650,13700,13500,13700,7491.7782464388
20190226,033000,13450,13500,13300,13500,3667.1054007492
20190227,033000,13500,13700,13400,13400,4909.9035934306
20190228,033000,13400,13550,13400,13550,6074.5899056539
20190301,033000,13400,13500,13400,13490,3112.5788213013
20190302,033000,13550,13550,13400,13400,5395.9200454979
20190303,033000,13495,13495,13495,13495,297.7872320899
20190304,033000,13301,13301,13200,13250,1713.6369479372
20190305,033000,13100,13100,12900,12900,4332.3558543383
20190306,033000,13000,13200,13000,13150,4337.9621664334
20190307,033000,13130,13180,13000,13080,6324.1973608936
20190308,033000,13080,13130,13080,13130,533.036941896
20190309,033000,13080,13080,13080,13080,2064.2201
20190310,033000,13080,13296,12870,12870,4720.3412900613
20190311,033000,13020,13050,12900,13050,2592.4158417376
20190312,033000,12900,12950,12900,12930,747.4662350882
20190313,033000,12750,12900,12600,12600,1824.6430014212
20190314,033000,12850,13000,12850,13000,154.2951834779
20190315,033000,12950,12950,12950,12950,235
20190316,033000,13080,13100,12950,13100,2127.4106340166
20190317,033000,13000,13000,12800,12800,1376.8603862772
20190318,033000,12900,12930,12831,12900,3399.6148491879
20190319,033000,12940,12940,12940,12940,77.9886982612
20190320,033000,12900,13080,12800,12850,1532.5418717028
20190321,033000,12880,12990,12880,12990,678.73784
20190322,043000,13100,13100,13099,13100,905.17588836
20190323,043000,13190,13190,13190,13190,100
20190324,043000,13100,13100,13000,13000,464.94
20190325,043000,13100,13100,13090,13090,2232
20190326,043000,13170,13170,13170,13170,100
20190327,043000,13180,13350,13180,13350,793.5516029962
20190328,043000,13230,13345,13220,13220,257.51
20190329,043000,13335,13335,13335,13335,84
20190330,043000,13335,13335,13335,13335,0
20190331,043000,13300,13345,13300,13345,909.2356173442
20190401,043000,13345,13345,13345,13345,0
20190402,043000,13380,13380,13290,13380,2701.8
20190403,043000,13300,13350,13100,13350,3683.3557332043
20190404,043000,13380,13380,13210,13210,1233.3233372355
20190405,043000,13280,13350,13220,13340,482.4374142733
20190406,043000,13300,13340,13110,13340,645.19
20190407,043000,13340,13380,13200,13300,1372.5727964153
20190408,043000,13500,13550,13500,13549,1255.2904999999
20190409,043000,13740,14450,13620,14450,8650.8611757609
20190410,043000,14500,14550,14130,14250,13334.523265504
20190411,043000,14250,14250,14000,14000,13685.2139658253
20190412,043000,14040,14130,14040,14130,5762.6615398327
20190413,043000,14150,14150,13970,14000,5764.9189045935
20190414,043000,14000,14100,13650,13750,6680.3730992137
20190415,043000,13720,13900,13720,13900,260.9335251797
20190416,043000,13830,14180,13800,13950,1536.8079030921
20190417,043000,13730,13730,13700,13730,409.3
20190418,043000,13630,13630,13630,13630,1500
20190419,043000,13700,13700,13520,13520,3835.6327718484
20190420,043000,13650,13650,13450,13620,3108.1566666666
20190421,043000,13650,13680,13450,13480,2546.9651783734
20190422,043000,13550,13700,13550,13700,765.1616298158
20190423,043000,13650,14180,13650,14180,7193.1917210057
20190424,043000,14010,14180,13970,14050,4812.8876020188
20190425,043000,14230,14400,14130,14300,1993.3105208333
20190426,043000,14490,14490,14300,14450,816.1724911583
20190427,043000,14450,14450,14080,14250,1118.6062186122
20190428,043000,14250,14250,14070,14070,637.4844225145
20190429,043000,14390,14390,14300,14380,718.4955773865
20190430,043000,14430,14450,14270,14400,17310.6194
20190501,043000,14400,14470,14220,14370,4892.8769620409
20190502,043000,14300,14570,14200,14350,6009.771946731
20190503,043000,14350,14590,14350,14580,2607.5984843654
20190504,043000,14540,14600,14500,14520,8334.4204417663
20190505,043000,14550,14750,14348,14550,10566.4752522703
20190506,043000,14850,14880,14600,14600,2209.5170878583
20190507,043000,14650,14910,14550,14860,6909.253590483
20190508,043000,14865,15140,14770,15000,11865.1135486792
20190509,043000,15210,15550,15000,15550,3662.100609745
20190510,043000,15550,15900,15550,15900,23248.5919029885
20190511,043000,15900,15930,15650,15700,6855.8751722796
20190512,043000,15800,15800,15200,15320,16112.5359554814
20190513,043000,15200,15550,15000,15150,8638.190199423
20190514,043000,15300,15550,15250,15550,5955.7291365823
20190515,043000,15300,15550,15250,15550,30162.0351249863
20190516,043000,15550,15550,15100,15100,14378.1015310554
20190517,043000,15203,15274,14843,15100,27139.0473846875
20190518,043000,14820,14983,14517,14825,39828.9629976487
20190519,043000,14540,15000,14540,14870,5800.2102475156
20190520,043000,14880,15039,14400,14400,19982.713829767
20190521,043000,14600,14630,13900,14170,20861.9939812472
20190522,043000,14120,14250,13930,14200,4645.6428572408
20190523,043000,14170,14500,14150,14150,16895.1196584821
20190524,043000,14250,14500,14200,14395,7498.5638547742
20190525,043000,14395,14395,14180,14180,4388.7349363016
20190526,043000,14180,14400,14080,14150,5697.2537591029
20190527,043000,14350,14667,14203,14667,18340.1733697461
20190528,043000,14565,14565,13938,14150,35137.3366085449
20190529,043000,14150,14150,13700,13720,21548.3886552042
20190530,043000,13700,13770,13500,13690,10249.2800784497
20190531,043000,13600,14030,13600,14030,9476.739187275
20190601,043000,14050,14140,13900,13950,3570.0414601452
20190602,043000,14090,14090,13850,13890,4729.2254433179
20190603,043000,13680,13900,13550,13599,6223.6017124658
20190604,043000,13550,13670,13500,13600,13476.1108105014
20190605,043000,13650,14050,13650,13900,5072.3710660537
20190606,043000,13750,13900,13750,13850,5089.0001143654
20190607,043000,13800,13920,13650,13650,1959.2916630904
20190608,043000,13650,13690,13606,13650,3784.4800090189
20190609,043000,13650,13700,13450,13500,13383.2194208823
20190610,043000,13450,13499,13140,13200,9393.8281478367
20190611,043000,13115,13650,13115,13530,3361.0776328376
20190612,043000,13460,13650,13350,13430,3426.1416527738
20190613,043000,13450,13520,13280,13520,3269.2662591413
20190614,043000,13350,13980,13350,13980,18988.8713219434
20190615,043000,13780,13980,13750,13849,10053.7895873953
20190616,043000,13750,13850,13530,13600,21602.8570126106
20190617,043000,13560,13650,13350,13450,34426.4735192432
20190618,043000,13540,13580,13200,13310,16786.8666185615
20190619,043000,13200,13400,13170,13370,5351.6142645731
20190620,043000,13130,13370,13130,13350,14347.610910056
20190621,043000,13300,13400,13220,13390,6496.9065172012
20190622,043000,13300,13300,13115,13200,8706.533194295
20190623,043000,13000,13250,13000,13200,23747.5594614154
20190624,043000,13105,13350,13105,13250,14334.2622588453
20190625,043000,13400,13590,13250,13590,13665.0519686037
20190626,043000,13590,13600,13300,13470,7216.1617657381
20190627,043000,13450,13750,13250,13600,20596.8394618383
20190628,043000,13710,13780,13500,13776,7176.5537555243
20190629,043000,13700,13888,13670,13850,7416.475234778
20190630,043000,13850,13850,13500,13550,10528.2404312743
20190701,043000,13550,13599,13301,13430,8125.9807109053
20190702,043000,13440,13480,13281,13480,10032.2159322436
20190703,043000,13580,13580,13321,13321,3616.6507407406
20190704,043000,13490,13600,13401,13401,5943.2278075562
20190705,043000,13490,13600,13400,13499,11888.3888259961
20190706,043000,13499,13600,13400,13450,140.478659095
20190707,043000,13580,13620,13390,13390,3170.4532260597
20190708,043000,13392,13499,13330,13499,7856.4325409288
20190709,043000,13300,13300,13150,13150,4601.6428544462
20190710,043000,13100,13100,12830,12900,15319.224012613
20190711,043000,12820,12900,12730,12750,27060.0313012278
20190712,043000,12900,13200,12800,13200,12419.1468986967
20190713,043000,13150,13300,13050,13050,4781.9736536394
20190714,043000,13195,13195,12760,12800,6242.4680509577
20190715,043000,12980,13050,12760,12900,5034.2280807284
20190716,043000,12870,12870,12550,12699,16791.273159324
20190717,043000,12699,12790,12180,12390,11497.3847758329
20190718,043000,12250,12389,11850,12330,29012.7977611728
20190719,043000,12330,12650,12180,12650,10664.8445233628
20190720,043000,12650,12700,12450,12550,5659.0114191217
20190721,043000,12699,12699,12150,12370,34482.9260580507
20190722,043000,12450,12550,12400,12400,7182.4699920848
20190723,043000,12470,12630,12320,12500,13126.7802226545
20190724,043000,12500,12900,12500,12799,23509.703146449
20190725,043000,12850,12890,12370,12370,10468.0646219616
20190726,043000,12350,12520,12200,12300,7667.0363179562
20190727,043000,12250,12380,12225,12225,4123.0592810985
20190728,043000,12225,12550,12170,12400,16651.9386266862
20190729,043000,12400,12580,12350,12350,23761.5262576854
20190730,043000,12400,12500,12290,12290,11415.2265032655
20190731,043000,12450,12450,12290,12380,298.7838151324
20190801,043000,12380,12380,12100,12230,10269.816406905
20190802,043000,12250,12320,12101,12300,9539.0766831581
20190803,043000,12300,12330,12190,12280,6756.155410891
20190804,043000,12200,12220,12040,12150,4279.9026436361
20190805,043000,12150,12150,11870,12090,11991.4878451607
20190806,043000,12090,12130,11800,12000,27027.5397720995
20190807,043000,12000,12180,11800,11900,56377.0816026255
20190808,043000,12050,12130,11870,11900,21253.8606306367
20190809,043000,11822,12000,11822,11950,9388.863506276
20190810,043000,11822,11950,11800,11950,3246.8258744769
20190811,043000,11800,11950,11602,11820,10830.4054814403
20190812,043000,11820,11844,11600,11844,6403.45444772
20190813,043000,11700,11799,11700,11720,4703.576417493
20190814,043000,11700,11799,11600,11670,3776.0721058068
20190815,043000,11502,11750,11502,11700,6025.2764608724
20190816,043000,11799,11995,11672,11980,21400.4361400583
20190817,043000,12100,12250,11970,12090,2216.4700000144
20190818,043000,12000,12250,11920,12052,16721.1350404601
20190819,043000,12200,12200,12000,12000,10220.112245
20190820,043000,12145,12149,11880,12099,20236.7376163212
20190821,043000,12090,12100,11850,11880,10287.8377597973
20190822,043000,12050,12100,11850,12000,5915.5813734826
20190823,043000,11940,12050,11901,12050,3268.5181520234
20190824,043000,11901,12060,11870,11870,2719.7910496815
20190825,043000,12000,12000,11753,11753,15805.2345754736
20190826,043000,11753,11850,11550,11700,9096.1597470731
20190827,043000,11750,11750,11380,11380,8215.4825780797
20190828,043000,11180,11400,11180,11200,6972.6301559045
20190829,043000,11325,11470,11211,11470,9357.9548988659
20190830,043000,11500,11680,11350,11680,9169.1436160229
20190831,043000,11750,11750,11520,11650,2656.7597308
20190901,043000,11525,11760,11521,11701,12927.2115295048
20190902,043000,11750,11765,11481,11481,15228.529824
20190903,043000,11695,11695,11460,11503,9216.274810609
20190904,043000,11700,11700,11500,11550,20133.4553008866
20190905,043000,11549,11600,11381,11579,11570.7580075267
20190906,043000,11570,11570,11347,11540,24439.6282005284
20190907,043000,11460,11510,11401,11500,4705.4164296517
20190908,043000,11400,11620,11400,11511,11528.4151363103
20190909,043000,11568,11710,11540,11710,7701.0161986262
20190910,043000,11653,11800,11520,11800,2150.1690582603
20190911,043000,11612,11780,11550,11550,8164.3789653626
20190912,043000,11700,11800,11502,11650,10738.1023757065
20190913,043000,11600,11650,11480,11600,20673.8631631034
20190914,043000,11600,11600,11423,11433,1141.1526374535
20190915,043000,11433,11550,11270,11300,8521.7507195227
20190916,043000,11420,11450,11250,11450,2206.9541670512
20190917,043000,11450,11520,11301,11500,12181.1375673161
20190918,043000,11371,11480,11320,11401,3220.9146026083
20190919,043000,11391,11699,11390,11503,5351.7584185079
20190920,043000,11645,11645,11503,11621,1085.0714075993
20190921,043000,11750,11750,11540,11540,4322.6302516783
20190922,033000,11700,11720,11471,11551,14010.2833105789
20190923,033000,11551,11700,11450,11500,6730.3332104419
20190924,033000,11590,11825,11501,11550,18091.1669561874
20190925,033000,11556,11950,11555,11750,32550.4385737829
20190926,033000,11770,12200,11770,12061,9554.7574749881
20190927,033000,12061,12150,11870,11980,17737.3289728526
20190928,033000,11980,12000,11800,11930,5481.7956207489
20190929,033000,11940,11970,11801,11900,13020.5628581907
20190930,033000,11900,11910,11800,11800,14246.5047847163
20191001,033000,11930,11950,11801,11940,3958.3503503079
20191002,033000,11940,12000,11900,11911,5479.5768180483
20191003,033000,12000,12020,11855,11970,4533.8182269842
20191004,033000,11900,11950,11882,11950,8584.1589920426
20191005,033000,11901,11980,11851,11851,5556.2223661656
20191006,033000,11800,11900,11721,11869,8637.1760911715
20191007,033000,11860,11860,11650,11770,13905.5687082667
20191008,033000,11707,11850,11700,11780,12340.6146623409
20191009,033000,11750,11750,11631,11700,8896.3955007872
20191010,033000,11671,11710,11600,11680,15381.0149695342
20191011,033000,11700,11720,11520,11602,20001.1726480756
20191012,033000,11698,11698,11570,11600,11185.1078539472
20191013,033000,11697,11697,11600,11697,7510.921380522
20191014,033000,11697,11697,11500,11600,4207.2618363208
20191015,033000,11600,11650,11502,11510,11983.8733328135
20191016,033000,11600,11650,11500,11531,5183.6776592256
20191017,033000,11532,11630,11532,11600,4927.6765841493
20191018,033000,11600,11680,11540,11640,4353.1772115897
20191019,033000,11630,11750,11630,11750,3320.0807723139
20191020,033000,11621,11700,11621,11630,5026.14
20191021,033000,11610,11690,11431,11505,5822.2901516245
20191022,033000,11490,11530,11280,11337,5433.7971713193
20191023,033000,11337,11470,11300,11410,9617.3183284084
20191024,033000,11305,11510,11305,11469,4554.7965104686
20191025,033000,11380,11468,11380,11440,4797.1390548926
20191026,033000,11440,11460,11220,11300,37630.4443965838
20191027,033000,11300,11800,11202,11300,24235.673963195
20191028,033000,11300,11300,11120,11121,9305.6479813434
20191029,033000,11220,11350,11150,11350,19057.7739324539
20191030,033000,11350,11350,11270,11350,3781.2174151123
20191031,033000,11271,11383,11230,11300,14386.330379567
20191101,033000,11220,11349,11200,11301,4891.289532561
20191102,033000,11339,11380,11300,11380,7944.3175201729
20191103,033000,11315,11359,11232,11330,7400.2957693349
20191104,033000,11296,11399,11251,11315,2502.2547768525
20191105,033000,11250,11370,11250,11300,20324.3072842475
20191106,033000,11355,11450,11259,11419,17973.006481164
20191107,033000,11419,11430,11304,11311,9118.9662650551
20191108,033000,11311,11530,11311,11500,10347.9587151454
20191109,033000,11455,11530,11455,11501,2447.3579075766
20191110,033000,11560,11640,11460,11500,10604.7629605864
20191111,033000,11560,11650,11481,11521,13800.5075727796
20191112,033000,11521,11700,11502,11550,9226.0708728433
20191113,033000,11680,11720,11550,11675,11393.2391890053
20191114,033000,11719,11890,11581,11801,13525.1396927613
20191115,033000,11889,12099,11801,11851,20816.4440730687
20191116,033000,11851,12170,11851,12150,28383.0357787943
20191117,033000,12170,12500,12056,12500,21005.557342096
20191118,033000,12623,12738,12600,12700,1799.8730155799
20191119,033000,12600,12700,12350,12590,11953.098890293
20191120,033000,12500,12500,12300,12300,14623.8297042401
20191121,033000,12306,12306,12111,12111,8524.689966176
20191122,033000,12050,12111,11980,12111,1473.2373692946
20191123,033000,12151,12450,12150,12449,3731.3257565181
20191124,033000,12440,12500,12230,12240,15298.7662814734
20191125,033000,12260,12590,12260,12590,12211.3623385309
20191126,033000,12440,13043,12402,12695,25657.4972824866
20191127,033000,12695,13050,12530,12531,21684.2825902353
20191128,033000,12738,12850,12501,12681,14394.7546598543
20191129,033000,12750,12990,12680,12775,14440.500282154
20191130,033000,12828,12880,12711,12800,14740.8906617904
20191201,033000,12840,12940,12750,12750,16411.8500136243
20191202,033000,12750,13149,12731,12930,27258.7642632918
20191203,033000,12999,13300,12960,13051,15790.2292793663
20191204,033000,13200,13200,13050,13170,29073.4488818254
20191205,033000,13200,13350,13052,13200,20387.1236413625
20191206,033000,13150,13450,13150,13449,26739.7670114459
20191207,033000,13449,13450,13050,13090,23157.7251247813
20191208,033000,13270,13449,13100,13390,9270.9312037161
20191209,033000,13320,13800,13300,13740,48877.3213207631
20191210,033000,13730,13980,13661,13980,59544.1398095071
20191211,033000,13980,14380,13500,13700,93826.267257717
20191212,033000,13500,13799,13181,13300,51003.362935156
20191213,033000,13220,13390,12950,13130,12734.8017141884
20191214,033000,13130,13280,12992,13121,13924.1623466866
20191215,033000,13190,13240,12851,13049,21236.276007171
20191216,033000,12900,13090,12740,12900,13568.4870007174
20191217,033000,13090,13150,12900,13150,6645.0043744906
20191218,033000,13110,13345,13110,13280,24540.7002596473
20191219,033000,13280,13450,13200,13203,20315.1812168629
20191220,033000,13250,13290,13150,13175,14412.7151390301
20191221,033000,13190,13299,13170,13210,5329.4398622799
20191222,033000,13250,13350,13170,13300,20875.7875788061
20191223,033000,13290,13420,13110,13150,28782.2218548767
20191224,033000,13210,13310,13060,13268,43390.0757643495
20191225,033000,13268,13290,13141,13195,16942.9933184143
20191226,033000,13290,13396,13220,13250,18504.4288445537
20191227,033000,13349,13395,13220,13370,15949.0127283335
20191228,033000,13370,13370,13280,13349,19707.7732664899
20191229,033000,13345,13349,13205,13300,13051.481301111
20191230,033000,13300,13380,13220,13280,26379.0558000754
20191231,033000,13300,13390,13224,13329,24063.3660204144
20200101,033000,13329,13480,13280,13450,13342.5838602595
20200102,033000,13478,13520,13400,13435,28650.1084153128
20200103,033000,13435,13720,13435,13570,20277.2136345539
20200104,033000,13485,14510,13485,14001,184433.7858546362
20200105,033000,14128,14130,13550,13650,30218.6208434735
20200106,033000,13601,14100,13581,14055,50123.9250102917
20200107,033000,14050,14100,13800,13840,52372.6134897121
20200108,033000,13830,14240,13775,14199,72517.816110126
20200109,033000,14102,15250,13361,13361,103358.32993726
20200110,033000,13361,13550,13200,13250,40528.0138960513
20200111,033000,13300,13480,13240,13430,16882.3531690598
20200112,033000,13445,13490,13204,13380,61192.2660047795
20200113,033000,13375,13500,13290,13372,25019.1468227974
20200114,033000,13383,13498,13374,13449,13525.2054900892
20200115,033000,13376,13650,13201,13475,54416.8965301562
20200116,033000,13520,13660,13355,13560,37843.1203741855
20200117,033000,13500,13670,13500,13614,30451.6041827177
20200118,033000,13551,13620,13525,13533,17457.8035197154
20200119,033000,13534,13570,13500,13503,18082.5217183709
20200120,033000,13565,13588,13452,13540,33199.2195360403
20200121,033000,13540,13684,13500,13551,42423.6021179739
20200122,033000,13628,13628,13520,13522,14293.2151794908
20200123,033000,13560,13645,13452,13599,30032.3119834217
20200124,033000,13500,13700,13500,13699,43475.1082525806
20200125,033000,13600,13700,13590,13590,42694.5004711721
20200126,033000,13590,13674,13590,13645,16236.9600312338
20200127,033000,13649,13700,13550,13665,49746.7639085215
20200128,033000,13551,14000,13530,13674,78212.3811229808
20200129,033000,13700,13700,13480,13698,80649.0957865368
20200130,033000,13730,13745,13555,13674,39638.3547189462
20200131,033000,13740,13770,13609,13685,30151.1803899076
20200201,033000,13691,13860,13676,13711,33931.8175339727
20200202,033000,13711,13815,13625,13690,28144.5579818643
20200203,033000,13700,13720,13501,13650,50759.0070260204
20200204,033000,13650,13683,13532,13600,54382.5764026954
20200205,033000,13670,13740,13593,13684,35298.6774757184
20200206,033000,13684,13740,13585,13663,60342.9220080589
20200207,033000,13663,13760,13600,13630,78303.9345843399
20200208,033000,13700,13739,13607,13698,33756.7934352857
20200209,033000,13610,13700,13600,13700,53596.0907878554
20200210,033000,13700,13900,13620,13795,109824.2994404988
20200211,033000,13790,14050,13740,13987,41647.553209762
20200212,033000,13892,14099,13890,14010,23671.2333037744
20200213,033000,13900,14100,13856,14092,62717.9775360096
20200214,033000,14050,14200,14002,14160,86873.6314390957
20200215,033000,14130,14280,13970,14199,35983.6977987599
20200216,033000,14150,14480,13952,14375,27089.7600058742
20200217,033000,14355,14605,14280,14480,32472.5575603794
20200218,033000,14480,14699,14350,14650,45181.4571433504
20200219,033000,14581,14899,14500,14652,64525.4562969029
20200220,033000,14780,14790,14301,14650,70765.8332571567
20200221,033000,14670,14850,14611,14797,67592.2150457779
20200222,033000,14797,16000,14710,15170,211766.1072918287
20200223,033000,15169,15789,15000,15579,129938.7211862615
20200224,033000,15579,15799,15381,15774,124642.3120944682
20200225,033000,15670,16150,15610,16150,67268.6785062869
20200226,033000,16150,16349,15990,16298,96973.6803740682
20200227,033000,16298,16450,16204,16350,96037.125673603
20200228,033000,16325,16470,16000,16099,90906.134109362
20200229,033000,16000,16100,15703,15703,51018.4794065108
20200301,033000,15703,15850,15220,15570,92000.1908299732
20200302,033000,15570,16090,15401,16085,55953.9207359101
20200303,033000,16084,16247,15856,16019,70523.989238431
20200304,033000,16010,16050,15730,15899,49921.8971594617
20200305,033000,15900,15977,15651,15652,75226.7767894029
20200306,033000,15785,15810,15510,15581,60572.4103029795
20200307,033000,15582,15700,15530,15630,23412.4848304636
20200308,033000,15630,15720,15509,15720,45597.5085337038
20200309,033000,15719,15999,15610,15935,38443.6580350986
20200310,033000,15928,16440,15780,16199,77502.4721270623
20200311,033000,16199,16270,16012,16012,61630.3210115325
20200312,033000,16174,16220,15931,16127,47327.4776836277
20200313,033000,15932,16999,15900,16998,82429.9529591105
20200314,033000,16999,18400,16701,17500,87547.8817787572
20200315,033000,17500,17990,16900,17450,80512.6518684615
20200316,033000,17450,17800,17050,17730,84885.8238143553
20200317,033000,17730,19000,17605,18199,161434.0066383584
20200318,033000,18050,18280,17580,17640,147604.3544834637
20200319,033000,17603,18194,17410,17745,129015.2888012288
20200320,033000,17750,17968,17410,17800,210722.7593551211
20200321,043000,17804,18700,17430,18450,185358.2290785139
20200322,043000,18480,18800,18110,18307,119897.4940948696
20200323,043000,18310,18400,17981,18300,100045.807301473
20200324,043000,18250,18449,17550,17582,187822.3326453992
20200325,043000,17600,17645,16855,16999,218094.6391841654
20200326,043000,17048,17075,16726,16910,182848.2430928372
20200327,043000,17000,17100,16805,16899,117399.3435068938
20200328,043000,16898,16915,16800,16800,139713.2254861158
20200329,043000,16768,17135,16768,17051,183902.6224899281
20200330,043000,17079,17310,17011,17275,138513.0680649204
20200331,043000,17275,17599,17221,17440,185472.6408501757
20200401,043000,17432,17489,17300,17401,173214.0988581826
20200402,043000,17402,17490,17220,17289,187023.5786381187
20200403,043000,17284,17345,16811,16863,341172.8828396509
20200404,043000,16900,17050,16896,16965,180401.9555488579
20200405,043000,16965,17075,16850,16855,192886.8652881192
20200406,043000,16900,17050,16850,16905,164555.014978556
20200407,043000,16927,17050,16680,16781,295246.912923279
20200408,043000,16780,16860,16675,16798,144185.5639262908
20200409,043000,16751,16950,16530,16675,140797.5614310892
20200410,043000,16674,16750,16580,16621,139645.3935005877
20200411,043000,16685,16875,16641,16778,184766.4719305543
20200412,043000,16755,16848,16702,16710,157398.0073549775
20200413,043000,16800,16820,16706,16781,126103.4909639631
20200414,043000,16781,17000,16781,16800,179091.7975262977
20200415,043000,16790,16847,16532,16580,147606.3118152336
20200416,043000,16556,16600,16311,16435,124837.5712885186
20200417,043000,16424,16577,16004,16146,173897.4971350066
20200418,043000,16095,16170,16002,16055,100584.3049195217
20200419,043000,16087,16147,15650,15674,185834.1186133745
20200420,043000,15674,15998,15570,15870,197094.1439155765
20200421,043000,15879,16089,15700,16088,200480.6190595013
20200422,043000,16088,16450,15911,16325,230128.0512030626
20200423,043000,16250,16549,16250,16370,173452.2288140507
20200424,043000,16370,16532,16108,16148,226171.0089025935
