<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20051030,090000,10021.94,10021.94,10004.13,10004.13,0
20051031,090000,10000.42,10000.88,9970.03,9970.03,0
20051101,090000,9960.11,9960.11,9919.13,9919.13,0
20051102,090000,9915.85,9915.85,9868.26,9868.26,0
20051105,090000,9864.81,9864.81,9861.95,9862.61,0
20051106,090000,9868.78,9881.23,9868.78,9880.94,0
20051107,090000,9882.25,9882.25,9868.92,9869.04,0
20051108,090000,9866.99,9866.99,9847.6,9847.76,0
20051109,090000,9842.39,9842.39,9827.45,9827.45,0
20051112,090000,9817.99,9829.29,9817.83,9829.29,0
20051113,090000,9828.78,9828.78,9825.58,9825.58,0
20051114,090000,9820.78,9821,9807.73,9807.73,0
20051115,090000,9810.57,9810.65,9805.93,9805.93,0
20051116,090000,9802.76,9804.8,9802.43,9804.8,0
20051119,090000,9806.09,9806.09,9804.78,9805.08,0
20051120,090000,9804.62,9804.62,9802.6,9802.6,0
20051121,090000,9799.65,9799.65,9787.39,9792.29,0
20051122,090000,9788.67,9789.38,9784.69,9789.38,0
20051123,090000,9789.46,9810.03,9789.46,9806.37,0
20051126,090000,9812.02,9936.26,9812.02,9852.52,0
20051127,090000,9894.89,9978.7,9894.4,9978.7,0
20051129,090000,9978.58,10027.3,9978.58,10027.3,0
20051130,090000,10035.24,10072.98,10032.67,10072.98,0
20051203,090000,10083.61,10218.43,10083.61,10218.43,0
20051204,090000,10251.51,10365.95,10251.51,10365.95,0
20051205,090000,10404.13,10476.03,10404.13,10448.36,0
20051206,090000,10453.09,10455.1,10427.27,10427.81,0
20051210,090000,10426.16,10427.32,10365.84,10365.84,0
20051211,090000,10362.11,10362.11,10347.67,10351.83,0
20051212,090000,10349.53,10359.67,10349.53,10355.08,0
20051213,090000,10353.65,10355.37,10342.58,10342.58,0
20051214,090000,10337.24,10337.26,10321.01,10321.99,0
20051217,090000,10316.17,10318.63,10285.16,10285.16,0
20051218,090000,10276.04,10276.41,10253.3,10253.3,0
20051219,090000,10250.55,10257.6,10250.55,10257.6,0
20051220,090000,10259.55,10271.34,10259.07,10267.53,0
20051221,090000,10272.25,10300.73,10272.16,10299.95,0
20051224,090000,10304.25,10336.74,10304.25,10336.25,0
20051225,090000,10342.03,10345.76,10338.4,10338.4,0
20051226,090000,10321.07,10323.12,10310.11,10310.11,0
20051227,090000,10300.34,10300.64,10272.6,10272.6,0
20051228,090000,10267.55,10267.91,10257.25,10257.25,0
20051231,090000,10254.97,10265.88,10254.97,10260.56,0
20060101,090000,10259,10260.27,10250.93,10250.94,0
20060102,090000,10248.29,10248.49,10236.07,10236.38,0
20060103,090000,10233.52,10239.12,10233.52,10236.36,0
20060104,090000,10236.55,10236.6,10225.3,10225.37,0
20060107,090000,10221.81,10222.21,10193.83,10193.83,0
20060108,090000,10188.21,10189.12,10167.24,10167.24,0
20060109,090000,10165.47,10168.87,10162.6,10162.6,0
20060110,090000,10155.15,10155.15,10141.73,10141.73,0
20060114,090000,10141.37,10141.37,10111.16,10111.54,0
20060115,090000,10111.23,10111.79,10106.36,10106.48,0
20060116,090000,10104.63,10106.02,10101.42,10101.52,0
20060117,090000,10100.12,10110.89,10100.12,10110.23,0
20060118,090000,10110.84,10112.2,10107.97,10107.97,0
20060121,090000,10107.64,10108.23,10105.2,10105.2,0
20060122,090000,10104.35,10106.32,10104.06,10104.69,0
20060123,090000,10103.29,10103.97,10095.47,10095.47,0
20060124,090000,10088.45,10088.45,10079.57,10079.57,0
20060125,090000,10076.22,10076.22,10070.06,10070.06,0
20060128,090000,10068.07,10070.44,10067.28,10067.56,0
20060129,090000,10065.21,10081.17,10065.21,10078.6,0
20060130,090000,10077.95,10079.41,10076.18,10076.18,0
20060131,090000,10076.05,10076.05,10051.72,10051.72,0
20060201,090000,10048.22,10048.22,10037.37,10037.37,0
20060204,090000,10033.58,10033.65,10018.7,10018.7,0
20060205,090000,10014.36,10014.36,9980.85,9980.85,0
20060206,090000,9973.13,9973.13,9944.49,9944.49,0
20060207,090000,9938.42,9938.42,9925.98,9925.98,0
20060212,090000,9923.41,9923.41,9907.7,9907.7,0
20060213,090000,9903.83,9903.83,9877.97,9877.97,0
20060214,090000,9873.69,9873.69,9867.51,9867.51,0
20060215,090000,9866.18,9866.18,9862.5,9862.56,0
20060218,090000,9862.08,9862.09,9860.1,9860.29,0
20060219,090000,9860.49,9868.56,9860.21,9867.27,0
20060220,090000,9868.43,9869.87,9868.37,9869.08,0
20060221,090000,9869.26,9869.86,9867.64,9867.64,0
20060222,090000,9867.91,9868.7,9867.91,9868.36,0
20060225,090000,9868.72,9868.77,9868.07,9868.13,0
20060226,090000,9868.35,9868.59,9867.45,9868.59,0
20060227,090000,9868.57,9876.65,9867.03,9876.65,0
20060228,090000,9855.18,9860.42,9855.18,9859.67,0
20060301,090000,9859.22,9859.59,9853.12,9853.16,0
20060304,090000,9852.97,9853.49,9845.94,9845.94,0
20060305,090000,9842.2,9842.2,9837.49,9837.49,0
20060306,090000,9837.44,9837.84,9835.54,9835.55,0
20060307,090000,9835.44,9839.46,9835.44,9838.85,0
20060308,090000,9838.96,9839.04,9837.06,9837.98,0
20060311,090000,9838.33,9838.33,9833.32,9833.37,0
20060312,090000,9831.62,9831.62,9826.63,9826.75,0
20060313,090000,9826.26,9826.26,9822.81,9823.55,0
20060314,090000,9823.54,9823.61,9821.36,9821.39,0
20060315,090000,9820.79,9820.8,9819.75,9819.75,0
20060318,090000,9820.32,9822.19,9741.95,9743.9,0
20060319,090000,9727.07,9734.07,9486.71,9487.43,0
20060325,090000,9459.74,9462.65,9459.74,9462.65,0
20060326,090000,9463.02,9465.3,9462.56,9465.3,0
20060327,090000,9466.33,9469.78,9466.33,9469.62,0
20060328,090000,9473.17,9481.01,9473.17,9480.95,0
20060403,090000,9480.93,9483.02,9480.93,9482.56,0
20060404,090000,9482.23,9482.23,9480.96,9481.31,0
20060405,090000,9480.67,9480.67,9479.25,9479.36,0
20060408,090000,9482.19,9487.61,9481.82,9487.37,0
20060409,090000,9488.14,9502.82,9488.14,9502.82,0
20060410,090000,9494.4,9503.12,9494.27,9502.27,0
20060411,090000,9502.7,9504.46,9498.25,9504.46,0
20060412,090000,9506.18,9513.42,9504.16,9513.42,0
20060415,090000,9515.97,9522.86,9515.97,9522.68,0
20060417,090000,9526.01,9526.4,9524.79,9524.8,0
20060418,090000,9526.78,9526.83,9520.96,9521.08,0
20060419,090000,9516.86,9516.86,9513.99,9514.3,0
20060422,090000,9515.11,9515.11,9513.65,9514.34,0
20060423,090000,9514.37,9515.12,9513.18,9513.45,0
20060424,090000,9514.67,9515.68,9510.38,9511.53,0
20060425,090000,9512.16,9513.61,9511.81,9513.61,0
20060426,090000,9514.03,9527.9,9514.03,9515.32,0
20060429,090000,9513.43,9513.71,9510.07,9510.07,0
20060430,090000,9509.65,9509.65,9506.12,9506.2,0
20060501,090000,9502.17,9502.18,9500.84,9501.08,0
20060502,090000,9496.78,9497.34,9496.65,9496.91,0
20060503,090000,9497.23,9498.19,9495.93,9496.01,0
20060506,090000,9495.47,9495.83,9493.06,9493.35,0
20060507,090000,9493.87,9494.2,9492.64,9493.78,0
20060508,090000,9495.25,9496.98,9495.25,9496.95,0
20060509,090000,9497.23,9501.57,9497.02,9498.76,0
20060510,090000,9499.88,9509.55,9499.88,9505.54,0
20060513,090000,9492.02,9504.39,9492.02,9500.5,0
20060514,090000,9504.14,9523.07,9504.14,9522.76,0
20060515,090000,9519.08,9534.67,9519.08,9532.67,0
20060516,090000,9534.14,9538.47,9530.92,9530.92,0
20060517,090000,9529.65,9552.45,9524.37,9548.4,0
20060520,090000,9536.25,9536.25,9531.39,9531.43,0
20060521,090000,9530.93,9530.93,9523.32,9523.32,0
20060522,090000,9522.05,9525.31,9516.71,9520.1,0
20060523,090000,9518.71,9518.71,9508.92,9508.92,0
20060524,090000,9508.11,9508.11,9503.16,9503.29,0
20060527,090000,9502.31,9513.8,9502.01,9513.8,0
20060528,090000,9516.05,9524.5,9516.05,9524,0
20060529,090000,9519.66,9524.62,9519.66,9524.43,0
20060530,090000,9524.93,9526.97,9524.73,9526.06,0
20060531,090000,9528.83,9537.08,9528.83,9536.21,0
20060603,090000,9538.48,9545.31,9538.48,9543.46,0
20060606,090000,9542.06,9545.9,9541.14,9545.9,0
20060607,090000,9548.73,9565.14,9548.63,9563.79,0
20060610,090000,9540.27,9559.12,9540.27,9559.12,0
20060611,090000,9563.86,9576.6,9563.86,9575.86,0
20060612,090000,9579.9,9598.4,9579.9,9587.05,0
20060613,090000,9591.59,9625.07,9564.57,9564.69,0
20060614,090000,9569.72,9570.75,9567,9568.92,0
20060617,090000,9570.7,9571.27,9566.78,9569.59,0
20060618,090000,9567.24,9567.24,9558.73,9558.73,0
20060619,090000,9550.94,9552.55,9549.11,9549.69,0
20060620,090000,9548.13,9554.15,9548.13,9554.1,0
20060621,090000,9552.81,9569.2,9541.94,9569.2,0
20060624,090000,9576.93,9590.35,9576.93,9579.51,0
20060625,090000,9580.02,9598.16,9580.02,9598.16,0
20060626,090000,9603.16,9615.85,9603.16,9615.85,0
20060627,090000,9604.59,9608.85,9604.59,9607.83,0
20060628,090000,9606.9,9607.57,9600.27,9600.27,0
20060701,090000,9599.01,9599.23,9592.31,9592.31,0
20060702,090000,9590.85,9592.34,9584.37,9588.39,0
20060703,090000,9588.14,9588.68,9580.06,9580.06,0
20060704,090000,9579.56,9590.36,9579.24,9583.31,0
20060705,090000,9580.42,9591.3,9580.42,9591.24,0
20060708,090000,9595.94,9601.75,9595.94,9600.92,0
20060709,090000,9601.72,9605.96,9601.72,9605.91,0
20060710,090000,9606.9,9626.01,9605.51,9614.06,0
20060711,090000,9615.13,9635.02,9615.1,9635.02,0
20060712,090000,9621.02,9648.81,9620.94,9648.77,0
20060715,090000,9547.92,9553.21,9543.71,9545.25,0
20060716,090000,9546,9546.15,9541.44,9542.31,0
20060717,090000,9540.46,9540.88,9534.86,9535.45,0
20060718,090000,9533.88,9533.88,9531.74,9531.75,0
20060719,090000,9529.52,9535.92,9529.52,9533.4,0
20060722,090000,9530.67,9533.77,9528.59,9530.99,0
20060723,090000,9531.79,9539.99,9531.79,9539.99,0
20060724,090000,9539.28,9556.25,9357.16,9357.16,0
20060725,090000,9295.14,9301.89,9294.21,9301.89,0
20060726,090000,9304.89,9313.23,9029.72,9064.97,0
20060729,090000,9069.34,9098.49,9068.29,9095.59,0
20060730,090000,9095.76,9102.45,9095.66,9101.95,0
20060731,090000,9102.32,9106.16,9101.48,9102.66,0
20060801,090000,9105.06,9111.4,9101.1,9101.1,0
20060802,090000,9097.7,9136.17,9097.09,9121.76,0
20060805,090000,9110.4,9113.39,9110.23,9110.78,0
20060806,090000,9108.93,9173.88,9104.99,9150.46,0
20060807,090000,9155.81,9156.86,9151.76,9152.47,0
20060809,090000,9153.93,9156.48,9153.41,9155.58,0
20060812,090000,9155.06,9155.28,9150.83,9153.04,0
20060813,090000,9154.8,9159.27,9153.17,9159.27,0
20060814,090000,9160.92,9162.85,9157.99,9160.43,0
20060815,090000,9165.75,9179.15,9165.42,9179.15,0
20060816,090000,9181.24,9193.31,9181.24,9193.31,0
20060819,090000,9197.52,9207.72,9197.52,9207.48,0
20060820,090000,9208.19,9216.6,9207.59,9216.47,0
20060821,090000,9217.96,9223.19,9217.96,9223.08,0
20060823,090000,9226.51,9231.4,9226.51,9229.14,0
20060826,090000,9231.64,9238.38,9231.64,9238.38,0
20060827,090000,9239.59,9255.55,9239.59,9255.55,0
20060828,090000,9260.1,9267.73,9258.54,9267.73,0
20060829,090000,9270.08,9277.01,9270.08,9277.01,0
20060830,090000,9287.23,9300.29,9287.23,9300.29,0
20060902,090000,9302.37,9313.18,9302.37,9313.18,0
20060903,090000,9318.84,9336.05,9318.83,9336.05,0
20060904,090000,9339.12,9357.89,9251.87,9284.47,0
20060905,090000,9264.92,9283.34,9264.92,9283.26,0
20060906,090000,9286.97,9309.73,9286.97,9309.52,0
20060910,090000,9312.05,9321.61,9312.05,9320.4,0
20060911,090000,9324.37,9336.83,9324.37,9325.11,0
20060912,090000,9325.36,9326.35,9320.13,9325.7,0
20060913,090000,9329.98,9352,9329.98,9352,0
20060916,090000,9360.84,9398.97,9360.84,9398.97,0
20060917,090000,9407.29,9431.15,9407.29,9431.15,0
20060918,090000,9441.56,9465.34,9441.56,9465.34,0
20060919,090000,9469.65,9479.77,9469.24,9479.69,0
20060920,090000,9488.47,9495.29,9488.47,9495.29,0
20060923,090000,9501.34,9505.19,9501.34,9503.32,0
20060924,090000,9507.34,9516.95,9507.34,9512.58,0
20060925,090000,9514.74,9518.58,9514.03,9518.14,0
20060926,090000,9520.59,9525.56,9518.7,9525.56,0
20060927,090000,9530.71,9539.93,9530.11,9539.36,0
20060930,090000,9548.48,9556.07,9548.48,9555.5,0
20061001,090000,9556.12,9562.49,9556.12,9562.15,0
20061002,090000,9564.13,9565.64,9564.05,9565.27,0
20061003,090000,9568.1,9570.91,9566.8,9566.8,0
20061004,090000,9579.16,9658.62,9579.16,9658.37,0
20061007,090000,9654.14,9659.27,9647.06,9647.06,0
20061008,090000,9650.4,9658.99,9640.93,9657.84,0
20061009,090000,9655.1,9655.1,9642.08,9652.7,0
20061010,090000,9660.51,9666.53,9649.38,9649.38,0
20061011,090000,9643.84,9643.84,9630.77,9630.77,0
20061014,090000,9629.82,9630.4,9618.32,9618.32,0
20061016,090000,9612.59,9612.59,9599.69,9599.69,0
20061017,090000,9598.25,9598.54,9574.94,9579.13,0
20061018,090000,9579.12,9588.89,9578.23,9586.07,0
20061021,090000,9586.1,9591.33,9586.02,9591.33,0
20061022,090000,9591.02,9601.23,9589.22,9589.22,0
20061023,090000,9589,9612.6,9589,9612.6,0
20061028,090000,9613.45,9625.42,9613.45,9623.75,0
20061029,090000,9623.81,9624.62,9612.71,9612.78,0
20061030,090000,9609.7,9616.3,9607.94,9614.74,0
20061031,090000,9613.65,9617.26,9613.65,9613.65,0
20061101,090000,9613.52,9627.36,9612.82,9626.67,0
20061104,090000,9626.33,9645.23,9626.33,9639.17,0
20061105,090000,9639.6,9642.06,9638.04,9640.59,0
20061106,090000,9639.24,9645.55,9638.91,9645.09,0
20061107,090000,9648.84,9662.12,9648.84,9661.34,0
20061108,090000,9661.88,9674.8,9661.88,9674.26,0
20061111,090000,9681.58,9688.16,9654.63,9656.17,0
20061112,090000,9653.05,9656.43,9649.59,9652.01,0
20061113,090000,9649.15,9653.31,9646.04,9651.06,0
20061114,090000,9656.49,9656.49,9650.76,9654.62,0
20061115,090000,9656.3,9662.66,9656.07,9660.57,0
20061118,090000,9663.8,9666.92,9660.58,9661.03,0
20061119,090000,9673.73,9677.88,9673.73,9675.95,0
20061120,090000,9677.37,9682.98,9674.78,9674.78,0
20061121,090000,9670.25,9677.2,9670.1,9672.49,0
20061122,090000,9672.55,9693.09,9672.55,9692.3,0
20061125,090000,9694.18,9726.92,9694.18,9712.83,0
20061126,090000,9713.48,9717.85,9713.48,9716.66,0
20061127,090000,9718.77,9728.94,9718.34,9728.9,0
20061128,090000,9731.43,9757.6,9731.43,9741.81,0
20061129,090000,9735.32,9757.57,9735.32,9757.57,0
20061202,090000,9760.48,9781.45,9760.48,9780.83,0
20061203,090000,9782.28,9800.02,9782.28,9794.47,0
20061204,090000,9799.49,9809.34,9799.49,9800.47,0
20061205,090000,9801.8,9811.91,9789.63,9802.26,0
20061206,090000,9798.91,9812.9,9798.18,9812.9,0
20061209,090000,9814.03,9846.05,9814.03,9846.02,0
20061210,090000,9850.79,9874.56,9850.79,9872.86,0
20061211,090000,9875.31,9878.95,9872.21,9873.81,0
20061212,090000,9879.44,10064.51,9879.44,10003.16,0
20061213,090000,9996.56,10032.74,9996.56,10032.74,0
20061216,090000,10037.9,10091.75,10037.9,10071.51,0
20061217,090000,10073.35,10081.19,10066.57,10081.19,0
20061218,090000,10079.34,10092.32,10066.15,10066.15,0
20061219,090000,10068.5,10083.01,10068.5,10069.82,0
20061220,090000,10077.03,10091.32,10071.72,10078.66,0
20061223,090000,10078.47,10081.02,10073.77,10073.77,0
20061224,090000,10076.51,10077.26,10059.09,10059.09,0
20061225,090000,10062.8,10080.74,10054.88,10073.23,0
20061226,090000,10075.58,10081.34,10070.74,10070.74,0
20061227,090000,10069.27,10084.04,10060.19,10077.11,0
20061230,090000,10075.46,10075.66,10071.32,10075.42,0
20070101,090000,10074.49,10074.68,10066.13,10067.6,0
20070102,090000,10060.07,10060.07,10033.96,10036.54,0
20070103,090000,10026.06,10041.66,10022.99,10028.82,0
20070106,090000,10032.02,10032.02,10030.29,10030.64,0
20070107,090000,10027.01,10028.41,10021.48,10021.48,0
20070109,090000,10017.95,10018.41,10011.15,10011.16,0
20070110,090000,10006.09,10006.46,9992.31,9992.31,0
20070113,090000,9992.39,9996.38,9991.92,9994.24,0
20070114,090000,9990.06,9994.05,9989.81,9993.31,0
20070115,090000,9993.11,9993.11,9986.39,9986.42,0
20070116,090000,9985.67,9986.47,9977.9,9977.95,0
20070117,090000,9975.67,9999.81,9969.03,9971.66,0
20070120,090000,9969.45,10128.21,9966.11,10013.56,0
20070121,090000,10012.36,10012.36,10004.83,10004.97,0
20070122,090000,10003.37,10007.4,10003.01,10006.62,0
20070123,090000,10003.44,10009.26,10003.44,10006.15,0
20070124,090000,10004.44,10022.95,10002.89,10016.8,0
20070127,090000,9994.19,9994.19,9981.52,9981.8,0
20070128,090000,9984.42,10009.43,9980.53,9995.28,0
20070131,090000,9984.49,9988.31,9984.48,9986.11,0
20070203,090000,9986.66,9986.74,9820.84,9851.85,0
20070204,090000,9848.61,9848.61,9837.92,9837.92,0
20070205,090000,9844.26,9844.26,9836.81,9837.7,0
20070206,090000,9846.47,9858.08,9845.74,9857.63,0
20070207,090000,9857.02,9882.7,9857.02,9880.36,0
20070210,090000,9871.9,9887.68,9871.9,9887.24,0
20070212,090000,9885.67,9887.86,9885.57,9887.86,0
20070213,090000,9888.2,9905.15,9887.76,9904.94,0
20070214,090000,9911.15,9925.38,9911.12,9924.76,0
20070217,090000,9924.19,9937.52,9924.05,9935.97,0
20070218,090000,9935.65,9936.42,9934.32,9934.59,0
20070219,090000,9936.97,9937.65,9935.59,9937.65,0
20070220,090000,9940.12,9948.12,9936.23,9948.12,0
20070221,090000,9950.49,9957.68,9950.49,9957.68,0
20070224,090000,9961.74,10007.72,9961.74,10007.72,0
20070225,090000,9965.05,9976.97,9926.27,9929.66,0
20070226,090000,9893.26,9896.1,9893.26,9895.89,0
20070227,090000,9896.07,9904.4,9895.34,9904.37,0
20070228,090000,9886.55,9902.69,9885.52,9902.69,0
20070303,090000,9893.99,9915.51,9890.34,9915.51,0
20070304,090000,9915.99,9916.35,9910.55,9911.98,0
20070305,090000,9911.86,9912.07,9909.13,9911.74,0
20070306,090000,9909.46,9909.46,9900.97,9900.97,0
20070307,090000,9905.26,9905.26,9897.47,9897.74,0
20070311,090000,9894.86,9894.95,9884.13,9884.13,0
20070312,090000,9885.21,9896.27,9881.37,9887.92,0
20070313,090000,9800.83,9831.33,9800.7,9817.71,0
20070314,090000,9800.54,9800.89,9785.55,9792.24,0
20070317,090000,9794.08,9795.12,9788.62,9795,0
20070319,090000,9799.08,9819.87,9799.08,9819.87,0
20070325,090000,9821.04,9838.79,9821.04,9829.38,0
20070326,090000,9831.98,9835.77,9831.71,9835.77,0
20070327,090000,9836.94,9841.07,9836.49,9841.06,0
20070328,090000,9837.88,9842.02,9837.86,9842.02,0
20070331,090000,9846.94,9854.42,9846.94,9854.41,0
20070403,090000,9857.73,9866.86,9857.73,9866.86,0
20070404,090000,9863.61,9873.47,9863.61,9873.47,0
20070407,090000,9877.36,9883.61,9877.36,9878.74,0
20070408,090000,9836.49,9842.5,9831.15,9840.8,0
20070409,090000,9843.03,9852.13,9843.03,9847.77,0
20070410,090000,9792.32,9801.72,9791.38,9796.23,0
20070411,090000,9792.45,9792.45,9781.78,9781.78,0
20070414,090000,9782.32,9782.45,9778.34,9778.38,0
20070415,090000,9775.54,9779.4,9773.97,9774.8,0
20070416,090000,9774.2,9775.04,9768.69,9768.69,0
20070417,090000,9765.86,9766.43,9758.54,9758.54,0
20070418,090000,9756.74,9757.64,9747.36,9748.55,0
20070421,090000,9747.31,9752.56,9746.89,9752.56,0
20070422,090000,9754.35,9762.78,9753.23,9762.73,0
20070423,090000,9764.09,9766.7,9738.09,9752.14,0
20070424,090000,9752.06,9756.12,9751.2,9755.6,0
20070425,090000,9755.45,9767.89,9755.05,9761.32,0
20070428,090000,9758.66,9768.88,9756.81,9761.13,0
20070429,090000,9758.56,9770.37,9757.55,9757.77,0
20070430,090000,9755.73,9767.98,9755.73,9760.47,0
20070501,090000,9758.44,9758.44,9751.26,9754.81,0
20070502,090000,9753.55,9759.49,9751.2,9759.49,0
20070505,090000,9758.24,9771.14,9757.38,9760.84,0
20070506,090000,9760.42,9770.61,9583.96,9583.96,0
20070507,090000,9560.54,9574,9560.45,9564.84,0
20070508,090000,9564.12,9576.18,9563.89,9574.92,0
20070509,090000,9575.35,9589.47,9575.15,9580.7,0
20070512,090000,9580.3,9589.81,9513.39,9515.2,0
20070513,090000,9514.99,9524.96,9514.99,9524.95,0
20070514,090000,9527.92,9540.45,9527.92,9532.67,0
20070515,090000,9531.67,9531.97,9511.53,9511.53,0
20070516,090000,9502.61,9504.87,9484.33,9490.98,0
20070519,090000,9496.39,9496.39,9477.94,9477.94,0
20070520,090000,9475.67,9475.67,9456.94,9458.82,0
20070521,090000,9454.48,9460.07,9454.18,9455.71,0
20070522,090000,9454.57,9456.33,9452.52,9452.52,0
20070523,090000,9457.15,9457.15,9432.98,9433.01,0
20070526,090000,9432.61,9432.87,9416.08,9416.08,0
20070527,090000,9413.2,9413.2,9339.84,9342.89,0
