<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20250521,093000,3316.415,3320.845,3310.765,3320.15,26055
20250521,103000,3320.045,3320.165,3307.85,3309.915,22651
20250521,113000,3309.92,3312.395,3303.975,3308.495,17806
20250521,123000,3308.51,3313.625,3307.15,3313.595,15270
20250521,133000,3313.6,3318.395,3308.655,3311.82,19290
20250521,143000,3311.865,3316.475,3306.605,3311.32,18146
20250521,153000,3311.325,3312.78,3290.725,3302.79,41970
20250521,163000,3302.825,3309.68,3295.44,3303.7,47470
20250521,173000,3303.695,3307.835,3295.355,3304.485,43555
20250521,183000,3304.495,3315.315,3303.705,3311.99,29229
20250521,193000,3312.015,3314.77,3302.795,3303.205,21147
20250521,203000,3303.195,3316.48,3302.95,3316.47,28791
20250521,213000,3316.48,3316.52,3312.01,3314.445,18556
20250521,223000,3314.45,3324.935,3314.44,3318.44,25258
20250521,233000,3318.525,3319.95,3313.155,3315.245,7756
20250522,013000,3319.9,3321.185,3315.58,3318.125,8049
20250522,023000,3318.185,3324.275,3317.31,3320.12,8804
20250522,033000,3320.12,3326.355,3319.605,3323.84,17256
20250522,043000,3323.845,3343.06,3320.475,3338.24,36035
20250522,053000,3338.21,3344.905,3336.61,3341.25,22507
20250522,063000,3341.27,3345.47,3334.975,3335.495,17373
20250522,073000,3335.415,3339.29,3332.835,3338.61,10821
20250522,083000,3338.605,3339.55,3326.425,3332.335,15989
20250522,093000,3332.355,3335.865,3325.51,3326.49,23420
20250522,103000,3326.525,3331.39,3322.625,3327.675,25298
20250522,113000,3327.655,3330.015,3310.245,3311.355,32134
20250522,123000,3311.245,3314.02,3304.11,3304.815,26669
20250522,133000,3304.725,3307.655,3288.58,3289.715,30816
20250522,143000,3289.655,3314.78,3283.075,3314.38,40254
20250522,153000,3314.29,3314.635,3300.95,3304.225,45759
20250522,163000,3304.29,3315.91,3286.925,3287.77,61925
20250522,173000,3287.73,3304.69,3279.235,3297.08,56018
20250522,183000,3297.095,3298.865,3281.41,3294.995,39903
20250522,193000,3295,3304.945,3291.1,3301.665,25039
20250522,203000,3301.6,3301.88,3290.19,3296.535,19805
20250522,213000,3296.62,3298.935,3292.38,3293.865,14709
20250522,223000,3293.955,3297.22,3289.11,3290.315,14774
20250522,233000,3290.35,3295.805,3289.595,3295.01,6902
20250523,013000,3297.82,3299.465,3295.275,3297.85,4064
20250523,023000,3297.855,3302.14,3297.48,3300.21,5233
20250523,033000,3300.22,3309.01,3287.075,3300.89,27739
20250523,043000,3300.975,3306.495,3295.94,3305.315,30494
20250523,053000,3305.335,3305.495,3291,3296.925,19388
20250523,063000,3296.815,3303.49,3296.555,3302.185,12442
20250523,073000,3302.215,3316.4,3302.1,3313.72,14393
20250523,083000,3313.745,3325.75,3312.595,3323.975,22016
20250523,093000,3323.895,3332.04,3323.12,3331.255,27476
20250523,103000,3331.25,3334.465,3326.715,3329.375,19995
20250523,113000,3329.3,3329.52,3322.66,3326.47,17325
20250523,123000,3326.595,3334.07,3324.975,3328.775,19281
20250523,133000,3328.815,3332.05,3323.475,3328.675,17083
20250523,143000,3328.595,3349.875,3324.545,3348.255,48771
20250523,153000,3348.285,3360.555,3344.825,3357,62822
20250523,163000,3357.16,3364.82,3337.29,3340.205,67200
20250523,173000,3340.035,3359.735,3336.635,3359.36,50994
20250523,183000,3359.39,3362.465,3352.2,3361.695,31462
20250523,193000,3361.735,3364.585,3357.31,3359.13,20909
20250523,203000,3359.065,3366.015,3356.415,3362.735,17241
20250523,213000,3362.725,3365.945,3361.13,3362.06,16637
20250523,223000,3362.045,3365.805,3358.31,3360.795,15246
20250523,233000,3360.76,3361.84,3356.24,3358.125,5967
20250526,013000,3351.4,3352.5,3341.31,3344.35,13202
20250526,023000,3344.435,3350.725,3341.36,3342.73,8580
20250526,033000,3342.725,3346.28,3331.445,3342.19,19552
20250526,043000,3342.175,3347.685,3335.615,3345.01,27640
20250526,053000,3344.975,3356.995,3343.315,3348.135,21730
20250526,063000,3348.145,3350.09,3344.375,3347.65,13956
20250526,073000,3347.675,3351.16,3346.315,3349.965,8995
20250526,083000,3350.05,3351.98,3344.465,3347.455,13845
20250526,093000,3347.435,3347.65,3337.135,3337.425,17967
20250526,103000,3337.31,3338.91,3332.24,3337.505,17919
20250526,113000,3337.5,3339.755,3331.12,3334.755,16937
20250526,123000,3334.765,3336.3,3323.5,3328.6,18933
20250526,133000,3328.7,3333.69,3328.7,3331.625,7217
20250526,143000,3331.67,3334.695,3329.22,3333.135,6144
20250526,153000,3333.14,3335.095,3326.405,3334.4,11572
20250526,163000,3334.51,3339.04,3331.35,3338.4,16278
20250526,173000,3338.405,3341.695,3335.58,3337.35,17425
20250526,183000,3337.355,3339.82,3336.885,3338.075,7344
20250526,193000,3338.145,3343.72,3337.59,3342.265,5428
20250526,203000,3342.3,3343.25,3340.57,3341.275,4964
20250526,213000,3341.27,3343.265,3341.015,3342.475,2732
20250527,013000,3346.38,3348.945,3342.85,3347.775,4823
20250527,023000,3347.71,3348.635,3344.585,3346.2,5167
20250527,033000,3346.205,3350.095,3342.51,3345.175,11654
20250527,043000,3345.195,3347.425,3331.87,3336.05,21596
20250527,053000,3336.07,3344.475,3335.15,3342.95,13465
20250527,063000,3342.95,3347.365,3340.915,3341.185,10541
20250527,073000,3341.215,3341.59,3330.775,3331,10229
20250527,083000,3331.01,3332.805,3316.1,3323.52,26954
20250527,093000,3323.525,3328.485,3305.14,3308.615,34102
20250527,103000,3308.61,3312.715,3292.655,3296.315,30619
20250527,113000,3296.3,3310.53,3296.15,3298.6,25432
20250527,123000,3298.585,3309.96,3294.715,3296.22,24097
20250527,133000,3296.255,3299.68,3290.42,3293.33,20467
20250527,143000,3293.325,3298.305,3287.785,3288.44,20410
20250527,153000,3288.455,3297.965,3288.145,3293.88,28464
20250527,163000,3293.855,3305.035,3292.34,3295.345,39990
20250527,173000,3295.21,3303.395,3285.25,3299.91,41220
20250527,183000,3299.825,3303.15,3289.705,3293.66,24237
20250527,193000,3293.68,3298.86,3293.12,3297.915,12905
20250527,203000,3297.93,3304.425,3296.885,3301.345,12985
20250527,213000,3301.395,3304.01,3299.165,3303.125,8919
20250527,223000,3303.11,3308.005,3303.06,3304.45,11023
20250527,233000,3304.47,3305.23,3299.75,3300.75,4147
20250528,013000,3304.215,3305.86,3302.63,3303.275,5044
20250528,023000,3303.45,3311.025,3297.298,3309.56,8931
20250528,033000,3309.53,3315.885,3308.25,3308.605,9479
20250528,043000,3308.56,3310.96,3298.52,3301.88,18327
20250528,053000,3301.875,3313.99,3300.305,3302.57,19523
20250528,063000,3302.56,3304.155,3291.705,3297.91,17981
20250528,073000,3297.895,3299.23,3294.48,3296.47,9015
20250528,083000,3296.395,3310.405,3296.04,3307.275,15763
20250528,093000,3307.35,3308.79,3298.445,3308.4,19092
20250528,103000,3308.375,3322.5,3307.19,3319.275,24105
20250528,113000,3319.305,3323.895,3315.205,3321.705,20473
20250528,123000,3321.71,3325.695,3320.145,3324.2,9527
20250528,133000,3324.225,3324.755,3311.925,3313.41,12328
20250528,143000,3313.395,3315.27,3307.52,3311.26,15750
20250528,153000,3311.27,3314.685,3305.45,3312.415,21916
20250528,163000,3312.47,3316.505,3297.345,3305.315,44156
20250528,173000,3305.23,3309.17,3300.5,3302.71,32065
20250528,183000,3302.72,3302.87,3292.65,3296.12,26965
20250528,193000,3296.145,3299.235,3288.71,3293.54,17501
20250528,203000,3293.545,3299.16,3291.41,3296.855,13993
20250528,213000,3296.9,3303.075,3296.56,3302.275,17315
20250528,223000,3302.28,3303.14,3293.895,3297.065,20468
20250528,233000,3297.055,3297.445,3276.355,3288.725,7493
20250529,013000,3289.59,3295.24,3282.08,3286.58,9335
20250529,023000,3286.735,3287.915,3250.145,3259.975,34321
20250529,033000,3259.93,3269.28,3253.875,3265.05,37330
20250529,043000,3265.055,3265.91,3245.56,3263.675,42223
20250529,053000,3263.68,3275.555,3261.07,3270.195,25214
20250529,063000,3270.2,3280.22,3268.16,3274.6,20955
20250529,073000,3274.59,3275.505,3269.14,3269.16,12857
20250529,083000,3269.19,3272.805,3266.08,3272.625,16190
20250529,093000,3272.605,3276.51,3268.095,3271.775,18273
20250529,103000,3271.88,3287.49,3271.825,3286.485,19068
20250529,113000,3286.505,3289.43,3278.3,3281.785,15774
20250529,123000,3281.705,3283.27,3276.33,3282.2,11811
20250529,133000,3282.19,3300.95,3281.94,3296.755,18193
20250529,143000,3296.75,3305.57,3295.5,3299.825,19551
20250529,153000,3299.99,3317.605,3298.67,3316.525,38900
20250529,163000,3316.53,3322.2,3310.34,3312.615,48041
20250529,173000,3312.735,3319.565,3304.76,3310.365,37271
20250529,183000,3310.36,3322.095,3309.86,3321.795,23222
20250529,193000,3321.755,3331.47,3319.81,3322.285,24954
20250529,203000,3322.25,3324.565,3318.16,3324.33,19959
20250529,213000,3324.325,3325.95,3317.68,3321.36,17158
20250529,223000,3321.305,3321.565,3315.59,3316.65,15856
20250529,233000,3316.625,3318.48,3315.28,3317.615,3260
20250530,013000,3317.9,3318.04,3313.75,3314.44,5257
20250530,023000,3314.465,3317.385,3312.945,3315.575,6577
20250530,033000,3315.565,3318.95,3309.65,3312.565,13576
20250530,043000,3312.63,3322.925,3308.16,3310.025,23291
20250530,053000,3309.99,3312.265,3294.935,3297.445,23726
20250530,063000,3297.435,3302.445,3291.3,3294.535,14613
