<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20260216,033000,19276100,20234100,18560400,19876300,31419
20260223,033000,19899300,23085100,17313800,18975900,26854
20260302,033000,19160600,19414600,17498500,17544700,2326
20260309,033000,18468100,18468100,17059900,17198400,766
20260316,033000,17313800,18929800,16898300,17914000,1457
20260323,033000,17590800,17890900,17013700,17798600,3913
20260330,033000,17890900,18468100,17498500,18075600,5703
20260406,033000,18191100,18929800,17198400,17867900,2991
20260413,033000,18041000,18144900,16632800,17094500,5537
20260420,033000,16898300,17660100,16898300,17156800,10961
20260427,033000,17152200,20822800,17129100,20799700,13082
20260504,033000,20868900,20868900,18929800,19345300,10688
20260511,033000,19391500,20153300,19068300,19137500,26967
20260518,033000,19160600,19437600,17660100,18468100,19718
20260525,033000,18537300,18872100,17775500,18225700,11226
20260601,033000,18237200,18814400,17890900,18421900,14955
20260608,033000,18537300,18537300,17013700,17163800,17633
20260615,033000,16967500,16990600,15328500,16101900,21238
20260622,033000,16159600,17729400,15871000,17637000,31329
20260629,033000,17244600,18006400,16552000,17867900,42087
20260706,033000,17752400,18052500,17429200,17660100,33143
20260713,033000,17590800,19158300,17510000,18491200,39982
20260720,033000,18514200,19091400,17764000,18071000,39206
20260727,033000,18237200,18895100,18131000,18359600,34692
20260803,033000,18329600,19206800,18191100,18761300,33430
20260810,033000,18860500,19322200,18779700,19061400,29166
20260817,033000,19176800,22161700,19079800,21619200,36649
20260824,033000,21928500,22508000,21203700,21792300,31987
20260831,033000,21838500,23893100,21815400,23523700,29904
20260907,033000,23500600,24678000,22981200,23396700,36635
20260914,033000,23546800,24470200,23108200,24008500,37198
20260921,033000,24121600,24123900,23616000,23726900,6342
