<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20210704,150000,1243792.34,1243792.34,1243765.23,1243765.23,58624745106
20210704,160000,1243763.9,1243763.9,1243751.86,1243751.86,10658821944
20210704,170000,1243751.85,1243751.85,1243719.06,1243719.06,10658816044
20210705,090000,1243719.06,1250993.15,1243719.06,1250921.94,12599265629
20210705,100000,1250883.29,1250883.29,1250107.84,1250563.95,31574353023
20210705,110000,1250766.44,1252844.38,1250766.44,1252844.38,46699306302
20210705,120000,1253012.2,1254612.84,1253012.2,1254612.56,42024710921
20210705,160000,1254612.46,1254612.46,1254612.46,1254612.46,5791965079
20210705,170000,1254561.75,1254561.75,1254561.75,1254561.75,5791965079
20210706,090000,1254561.75,1279119.58,1254561.75,1279119.58,16252632410
20210706,100000,1279508.41,1280554.08,1279508.41,1280554.08,40379099348
20210706,110000,1280665.68,1281159.01,1280665.68,1281159.01,56930872320
20210706,120000,1281177.57,1281276.81,1281130.47,1281130.47,67190953116
20210706,180000,1281187.01,1281187.01,1281187.01,1281187.01,6464619858
20210707,090000,1281187.01,1284153.8,1281187.01,1284116.07,12897770561
20210707,100000,1284110.38,1284736.31,1284110.38,1284454.08,31854130232
20210707,110000,1284367.34,1284367.34,1282616.93,1282616.93,48526899837
20210707,120000,1282515.95,1282515.95,1282018.92,1282018.92,53305724027
20210707,130000,1282018.47,1282018.47,1282018.47,1282018.47,5660929704
20210707,180000,1282018.52,1282036.1,1282018.52,1282036.1,16982567376
20210710,090000,1282036.1,1282036.1,1275967.8,1275967.8,12732819952
20210710,100000,1275085.73,1275085.73,1271120.36,1271120.36,32966278663
20210710,110000,1271126.81,1271191.54,1270700.56,1270726.89,45802531661
20210710,120000,1270756.01,1270856.1,1270708.54,1270729.66,43992661017
20210710,130000,1270729.58,1270729.58,1270727.41,1270727.41,10553163930
20210710,180000,1270744.26,1270744.26,1270744.26,1270744.26,5276527515
20210711,090000,1270744.26,1277159.48,1270577.11,1277159.48,12548284864
20210711,100000,1277223.37,1278895.65,1277139.54,1278895.65,33262991671
20210711,110000,1279382.11,1282564,1279382.11,1282564,58101362643
20210711,120000,1282702.28,1285285.16,1282702.28,1285282.95,63027661275
