<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20090216,033000,9730,9890,9730,9890,1
20090223,033000,9890,10000,9890,9980,1
20090302,033000,9980,9980,9880,9880,1
20090309,033000,9880,9880,9860,9870,1
20090323,043000,9880,10020,9880,9970,2
20090330,043000,9940,10040,9900,10000,1
20090406,043000,10000,10070,9990,10070,1
20090413,043000,10070,10120,10050,10050,1
20090420,043000,10040,10070,9950,9950,1
20090427,043000,9960,9960,9880,9880,1
20090504,043000,9880,9890,9830,9890,1
20090511,043000,9870,9890,9750,9750,1
20090518,043000,9740,9750,9720,9720,1
20090525,043000,9670,9780,9670,9780,1
20090601,043000,9800,9860,9800,9860,1
20090608,043000,9900,9900,9900,9900,1
20090615,043000,9960,9990,9940,9950,1
20090622,043000,9950,10000,9950,10000,1
20090629,043000,10010,10070,10010,10050,1
20090706,043000,10040,10040,10000,10000,1
20090713,043000,10000,10000,9990,9990,1
20090720,043000,10000,10040,10000,10000,1
20090727,043000,10000,10030,9980,10030,1
20090803,043000,10030,10030,10010,10010,1
20090810,043000,10010,10020,9970,9970,1
20090817,043000,9970,9980,9970,9970,1
20090824,043000,9970,9990,9970,9970,1
20090831,043000,9970,9970,9940,9940,1
20090907,043000,9930,9950,9920,9920,1
20090914,043000,9920,9920,9890,9920,1
20090921,043000,9910,9960,9910,9960,1
20090928,033000,9950,9950,9940,9940,1
20091005,033000,9930,9940,9930,9940,1
20091012,033000,9940,9940,9920,9920,1
20091019,033000,9920,9990,9910,9990,1
20091026,033000,9990,9990,9960,9970,1
20091102,033000,9960,9960,9930,9950,1
20091109,033000,9940,9970,9940,9970,1
20091116,033000,9970,9980,9950,9960,1
20091123,033000,9980,10010,9970,10000,1
20091130,033000,10000,10040,10000,10040,1
20091207,033000,10030,10050,10020,10050,1
20091214,033000,10030,10080,10030,10080,1
20091221,033000,10050,10050,10030,10030,1
20091228,033000,10030,10050,10030,10030,1
20100104,033000,10020,10030,10010,10030,1
20100111,033000,10020,10080,10020,10070,1
20100118,033000,10120,10200,10110,10120,1
20100125,033000,10110,10110,10080,10090,1
20100201,033000,10090,10100,10090,10100,1
20100208,033000,10100,10100,10080,10080,1
20100215,033000,10080,10120,10080,10080,1
20100222,033000,10060,10060,10060,10060,1
20100301,033000,10060,10070,9980,9980,1
20100308,033000,9980,10050,9980,10050,1
20100322,043000,10040,10050,10020,10050,1
20100329,043000,10010,10070,10000,10030,1
20100405,043000,10030,10070,10020,10070,1
20100412,043000,10060,10120,10060,10120,1
20100419,043000,10120,10200,10120,10160,1
20100426,043000,10150,10280,10150,10280,1
20100503,043000,10270,10390,10250,10390,1
20100510,043000,10410,10440,10380,10380,1
20100517,043000,10350,10450,10350,10430,1
20100524,043000,10420,10470,10420,10460,1
20100531,043000,10650,10650,10530,10530,1
20100607,043000,10510,10510,10440,10440,1
20100614,043000,10440,10490,10420,10490,1
20100621,043000,10480,10560,10460,10460,1
20100628,043000,10460,10490,10460,10460,1
20100705,043000,10450,10460,10450,10460,1
20100712,043000,10410,10500,10410,10470,1
20100719,043000,10480,10500,10480,10480,1
20100726,043000,10480,10500,10470,10490,1
20100802,043000,10480,10720,10480,10720,1
20100809,043000,10670,10670,10590,10590,1
20100816,043000,10550,10570,10540,10550,1
20100823,043000,10530,10540,10520,10520,1
20100830,043000,10510,10600,10500,10590,1
20100906,043000,10570,10580,10520,10560,1
20100913,043000,10580,10650,10560,10650,1
20100920,043000,10850,11300,10850,11300,1
20100927,033000,10900,11100,10900,11000,1
20101004,033000,10800,11000,10700,10900,1
20101011,033000,10950,11000,10650,10650,1
20101018,033000,10690,10950,10690,10850,1
20101025,033000,10750,10750,10690,10690,1
20101101,033000,10680,10680,10590,10670,1
20101108,033000,10650,10650,10570,10570,1
20101115,033000,10570,10600,10550,10600,1
20101122,033000,10580,10650,10580,10620,1
20101129,033000,10600,10630,10600,10630,1
20101206,033000,10650,10650,10650,10650,1
20101213,033000,10680,10730,10680,10730,1
20101220,033000,10770,10800,10730,10730,1
20101227,033000,10730,10850,10730,10850,1
20110103,033000,10850,11000,10850,10890,1
20110110,033000,10930,10930,10820,10820,1
20110117,033000,10820,10920,10750,10920,1
20110124,033000,10920,11050,10920,11000,1
20110131,033000,10960,10970,10910,10970,1
20110207,033000,10980,10980,10900,10900,1
20110214,033000,10900,11070,10900,11070,1
20110221,033000,11150,11400,11150,11150,1
20110228,033000,11100,11100,11050,11050,1
20110307,033000,10980,11200,10980,11200,1
20110314,033000,11100,11100,11100,11100,1
20110321,033000,11100,11180,11100,11180,1
20110328,043000,11120,11300,11120,11250,1
20110404,043000,11260,11350,11250,11350,1
20110411,043000,11250,11250,11200,11250,1
20110418,043000,11250,11280,11250,11280,1
20110425,043000,11350,11480,11350,11480,1
20110502,043000,11520,12000,11520,11700,1
20110509,043000,11800,11870,11780,11870,1
20110516,043000,11900,12080,11900,11950,1
20110523,043000,11600,11800,11550,11800,1
20110530,043000,11850,12150,11850,12150,1
20110606,043000,12350,12500,12150,12150,1
20110613,043000,12000,12000,11480,11480,1
20110620,043000,11420,11720,11420,11720,1
20110627,043000,11800,11900,11550,11550,1
20110704,043000,11520,11520,11370,11400,1
20110711,043000,11490,11540,11340,11360,1
20110718,043000,11320,11350,11300,11350,1
20110725,043000,11240,11500,11240,11450,1
20110801,043000,11460,11900,11460,11770,1
20110808,043000,11700,11870,11650,11870,1
20110815,043000,11890,12280,11890,12080,1
20110822,043000,12000,12100,12000,12100,1
20110829,043000,12220,12500,12220,12350,1
20110905,043000,12350,12750,12350,12750,1
20110912,043000,12650,12650,12550,12550,1
20110919,043000,12700,13020,12700,12730,1
20110926,033000,12400,12580,12050,12420,1
20111003,033000,12400,12400,12240,12300,1
20111010,033000,12400,12750,12400,12740,1
20111017,033000,12780,13030,12780,13030,1
20111024,033000,13000,13350,13000,13100,1
20111031,033000,13100,13400,13100,13400,1
20111107,033000,13350,13400,13330,13330,1
20111114,033000,13280,13630,13130,13630,1
20111121,033000,13700,13700,13350,13650,1
20111128,033000,13610,13650,13450,13450,1
20111205,033000,13450,13840,13450,13840,1
20111212,033000,14080,15300,14080,14350,1
20111219,033000,14800,15550,14800,15550,1
20111226,033000,15900,17400,15800,15970,1
20120102,033000,16550,16950,16550,16950,1
20120109,033000,16900,19000,16900,19000,1
20120116,033000,21000,21000,17000,17700,1
20120123,033000,18300,18300,17750,17750,1
20120130,033000,18500,19200,18500,19200,1
20120206,033000,19400,19600,19000,19400,1
20120213,033000,19200,19450,19200,19350,1
20120220,033000,19300,19300,18500,19250,1
20120227,033000,19000,19100,18800,18800,1
20120305,033000,18700,19250,18500,19250,1
20120312,033000,19150,19150,19150,19150,1
20120319,033000,18900,19200,18900,19200,1
20120326,043000,19120,19120,18950,19100,1
20120402,043000,19010,19010,18650,18800,1
20120409,043000,17300,18240,17300,18030,1
20120416,043000,17950,17950,16650,16650,1
20120423,043000,17340,17340,16780,16780,1
20120430,043000,16720,16720,15890,15890,1
20120507,043000,15750,16850,15750,16850,1
20120514,043000,16760,17670,16690,17670,1
20120521,043000,17200,17770,17200,17770,1
20120528,043000,17680,18250,17680,18250,1
20120604,043000,18210,18210,17600,17850,1
20120611,043000,18000,18800,18000,18800,1
20120618,043000,19050,20150,18950,19940,1
20120625,043000,19890,19890,19280,19460,1
20120702,043000,19390,19460,18810,19150,1
20120709,043000,19130,19280,18900,19090,1
20120716,043000,19070,19740,18960,19700,1
20120723,043000,19650,20250,19420,20080,1
20120730,043000,20040,22100,20040,21300,1
20120806,043000,21390,21520,21060,21200,1
20120813,043000,21210,22100,21180,21940,1
20120820,043000,22000,22000,21650,21800,1
20120827,043000,21780,23020,21330,23020,1
20120903,043000,23140,26300,23140,24480,1
20120910,043000,24350,25240,23990,24690,1
20120917,043000,24660,28500,24510,28440,1
20120924,033000,29600,36300,28500,30300,1
20121001,033000,29800,34500,28500,33950,1
20121008,033000,33700,36000,33350,36000,1
20121015,033000,35500,36000,32700,33400,1
20121022,033000,32900,33400,32900,32900,1
20121029,033000,31000,32000,29500,31000,1
20121105,033000,30700,30700,29400,29400,1
20121112,033000,28500,29000,26500,29000,1
20121119,033000,29000,29500,28000,29500,1
20121126,033000,29300,30500,29100,30500,1
20121203,033000,29000,30200,29000,29700,1
20121210,033000,30000,31700,30000,31700,1
20121217,033000,31800,34200,31800,32100,1
20121224,033000,31950,32900,31600,32350,1
20121231,033000,32400,33250,32300,32800,1
20130107,033000,32700,33400,32700,33400,1
20130114,033000,33300,36500,33300,35500,1
20130121,033000,35600,39700,35600,38200,1
20130128,033000,38100,38900,37150,38500,1
20130204,033000,38300,38300,35900,37300,1
20130211,033000,37000,37500,36600,36800,1
20130218,033000,36650,37900,36450,36450,1
20130225,033000,36100,36400,32850,34800,1
20130304,033000,34850,35500,33300,33320,1
20130311,033000,33400,34200,33400,34050,1
20130325,043000,34500,35400,34500,35100,1
20130401,043000,36000,36400,35050,35150,1
20130408,043000,35100,35500,35000,35200,1
20130415,043000,35150,36400,35150,35850,1
20130422,043000,35700,36100,35400,35600,1
20130429,043000,35800,36000,34650,34650,1
20130506,043000,34850,35300,34700,35050,1
20130513,043000,34800,35800,34500,35700,1
20130520,043000,35850,36900,35850,36450,1
20130527,043000,36480,36700,36280,36700,1
20130603,043000,36650,36650,34500,34800,1
20130610,043000,34400,35200,32000,32000,1
20130617,043000,30700,34000,29800,33200,1
20130624,043000,33600,34100,33200,33200,1
20130701,043000,33200,33500,32850,32850,1
20130708,043000,32700,32750,30850,31000,1
20130715,043000,30800,31850,30700,31700,1
20130722,043000,31900,32900,31600,32850,1
20130729,043000,32650,32800,31750,32150,1
20130805,043000,32150,32400,31600,31700,1
20130812,043000,31650,31700,30800,31250,1
20130819,043000,31300,33000,31150,32700,1
20130826,043000,32550,33300,32350,32800,1
20130902,043000,32700,32950,31650,31700,1
20130909,043000,31800,31800,29000,29000,1
20130916,043000,29300,31250,29000,30400,1
20130923,033000,30700,31000,30250,30550,1
20130930,033000,30800,30800,30350,30350,1
20131007,033000,30400,30450,30150,30200,1
20131014,033000,30150,30200,29950,30150,1
20131021,033000,30150,30150,30050,30120,1
20131028,033000,30200,30400,29950,29950,1
20131104,033000,30050,30250,30050,30130,1
20131111,033000,30120,30120,29950,30050,1
20131118,033000,29850,29950,28900,29600,1
20131125,033000,29600,29600,29400,29480,1
20131202,033000,29450,29560,29350,29560,1
20131209,033000,29600,29600,29410,29450,1
20131216,033000,29420,30010,29420,29950,1
20131223,033000,29960,30230,29740,29760,1
20131230,033000,29770,29920,29660,29800,1
20140106,033000,29840,29840,29380,29390,1
20140113,033000,29360,29650,28880,29520,1
20140120,033000,29540,29550,29320,29420,1
20140127,033000,29410,29630,29400,29540,1
20140203,033000,29530,29610,29420,29580,1
20140210,033000,29570,29580,29440,29560,1
20140217,033000,29580,30500,29560,30450,1
20140224,033000,30430,31270,30060,30060,1
20140303,033000,29970,30910,29970,30080,1
20140310,033000,30060,30250,29800,30170,1
20140317,033000,30250,30690,30180,30470,1
20140324,043000,30480,30650,30410,30480,1
20140331,043000,30490,31160,30260,31140,1
20140407,043000,31150,32000,31030,31790,1
20140414,043000,31820,33470,31820,32800,1
20140421,043000,32780,33600,32590,33150,1
20140428,043000,33100,33300,32580,32580,1
20140505,043000,32570,33200,32270,32990,1
20140512,043000,33000,33080,32680,32740,1
20140519,043000,32760,32890,32620,32760,1
20140526,043000,32770,32850,32610,32620,1
20140602,043000,32600,32600,32060,32190,1
20140609,043000,32160,32340,31770,32070,1
20140616,043000,32050,32050,31390,31390,1
20140623,043000,31380,31500,30900,30960,1
20140630,043000,30920,31500,30770,31220,1
20140707,043000,31200,31640,31110,31340,1
20140714,043000,31300,31410,31210,31390,1
20140721,043000,31380,31410,31200,31290,1
20140728,043000,31330,31490,31260,31300,1
20140804,043000,31290,31300,31090,31090,1
20140811,043000,31080,31230,30890,31210,1
20140818,043000,31190,31680,31120,31590,1
20140825,043000,31580,31860,31390,31570,1
20140901,043000,31550,32030,31510,31760,1
20140908,043000,31750,32180,31730,31780,1
20140915,043000,31790,32480,31650,32480,1
20140922,033000,32550,32680,32230,32410,1
20140929,033000,32400,32610,32250,32430,1
20141006,033000,32450,32570,32350,32380,1
20141013,033000,32370,32390,32090,32100,1
20141020,033000,32110,32550,32080,32460,1
20141027,033000,32480,32650,32410,32570,1
20141103,033000,32580,32600,32400,32440,1
20141110,033000,32460,32580,32370,32370,1
20141117,033000,32360,34310,32320,34210,1
20141124,033000,34180,35300,33370,33430,1
20141201,033000,33500,34640,33470,34240,1
20141208,033000,34230,35230,33800,35100,1
20141215,033000,35130,35870,35060,35580,1
20141222,033000,35560,35740,34770,35090,1
20141229,033000,35080,35440,34880,34940,1
20150105,033000,34930,34960,34380,34460,1
20150112,033000,34490,35210,34420,34430,1
20150119,033000,34660,34700,34430,34650,3
20150126,033000,34640,34900,34510,34550,6
20150202,033000,34570,34580,33880,34090,6
20150209,033000,34080,34370,34080,34300,5
20150216,033000,34310,34310,33980,34220,6
20150223,033000,34200,34450,34160,34260,7
20150302,033000,34250,34290,33930,34060,6
20150309,033000,34050,34060,31600,32410,7
20150316,033000,32440,33860,32400,33380,4
20150323,043000,33560,34280,32610,33100,6
20150330,043000,33110,33390,31710,32840,7
20150406,043000,32820,33850,32600,33390,6
20150413,043000,33420,33710,33270,33390,7
20150420,043000,33450,33450,33190,33300,7
20150427,043000,33340,33430,33310,33390,6
20150504,043000,33400,33400,33140,33180,7
20150511,043000,33170,33270,33070,33100,7
20150518,043000,33040,33100,32770,32950,6
20150525,043000,33070,33320,32930,33190,6
20150601,043000,33200,33230,33070,33080,4
20150608,043000,33140,33170,32920,32920,6
20150615,043000,32910,32920,32680,32720,6
20150622,043000,32650,33380,32580,33000,6
20150629,043000,33170,33330,32870,33005,6
20150706,043000,32850,32870,32110,32205,7
20150713,043000,32050,32670,31750,32290,7
20150720,043000,32250,33195,32190,32960,7
20150727,043000,32920,33270,32880,33150,7
20150803,043000,33200,33610,33130,33415,7
20150810,043000,33385,33735,33380,33530,7
20150817,043000,33540,33810,33510,33725,7
20150824,043000,33740,34160,33735,34090,7
20150831,043000,34130,34315,33800,34295,6
20150907,043000,34310,34710,34230,34710,7
20150914,043000,34760,34925,33870,33875,7
20150921,043000,33860,34410,33800,34290,7
20150928,033000,34320,34840,34320,34650,7
20151005,033000,34650,35050,34400,34945,7
20151012,033000,34955,34955,34515,34565,7
20151019,033000,34520,34690,34355,34670,5
20151026,033000,34690,35150,34690,35075,7
20151102,033000,35080,35330,34985,35330,7
20151109,033000,35370,35925,35325,35710,7
20151116,033000,35635,35965,35515,35875,7
20151123,033000,35870,36700,35820,36450,7
20151130,033000,36370,36595,36090,36415,6
20151207,033000,36420,36540,36300,36510,2
20151214,033000,36320,36610,36100,36440,7
20151221,033000,36430,36840,36425,36630,6
20151228,033000,36650,36880,36540,36750,6
20160104,033000,36780,37315,36770,37125,6
20160111,033000,37090,37090,35420,36290,7
20160118,033000,36160,36615,35820,36420,7
20160125,033000,36350,36640,36100,36375,7
20160201,033000,36360,36380,35420,35450,7
20160208,033000,35400,35720,34540,34610,7
20160215,033000,34750,35075,34375,34720,7
20160222,033000,34800,35165,34590,34760,7
20160229,033000,34770,34855,34225,34350,7
20160307,033000,34340,34545,33990,34220,7
20160314,033000,34180,34280,34130,34210,1
20160328,043000,34850,35330,34600,34635,7
20160404,043000,34680,35055,34565,34835,7
20160411,043000,34800,34930,34635,34670,7
20160418,043000,34690,34805,34610,34780,7
20160425,043000,34790,34810,34495,34625,7
20160502,043000,34620,34630,34270,34395,7
20160509,043000,34370,34625,34345,34435,7
20160516,043000,34415,34465,34335,34435,7
20160523,043000,34440,34970,34435,34730,7
20160530,043000,34770,34840,34615,34645,7
20160606,043000,34660,34720,34540,34625,7
20160613,043000,34590,34660,34540,34550,7
20160620,043000,34590,34910,34530,34895,7
20160627,043000,34970,35465,34885,34910,7
20160704,043000,34890,35185,34790,35015,7
20160711,043000,35025,35280,34945,35020,7
20160718,043000,35040,35225,35030,35145,7
20160725,043000,35170,35435,35155,35355,7
20160801,043000,35330,35445,35205,35430,7
20160808,043000,35425,35475,35305,35310,7
20160815,043000,35305,35395,35265,35365,7
20160822,043000,35385,35580,35383,35525,7
20160829,043000,35510,35626,35478,35530,7
20160905,043000,35520,35550,35440,35495,7
20160912,043000,35496,35615,35482,35603,7
20160919,043000,35600,35730,35600,35720,7
20160926,033000,35697,35880,35675,35845,7
20161003,033000,35850,36030,35850,35960,7
20161010,033000,35990,36107,35985,35995,5
20161017,033000,36020,36020,35877,36010,7
20161024,033000,36030,36285,36030,36195,7
20161031,033000,36240,36345,36192,36285,7
20161107,033000,36325,36690,36280,36690,7
20161114,033000,36695,37025,36663,36775,7
20161121,033000,36765,38370,36725,38310,7
20161128,033000,38270,39500,37810,38920,7
20161205,033000,38870,39460,38725,39030,7
20161212,033000,39090,39590,38930,39290,7
20161219,033000,39270,40940,39200,40930,7
20161226,033000,40810,41400,38380,38840,6
20170102,033000,38600,39850,38600,39340,6
20170109,033000,39390,39710,38990,39365,5
20170116,033000,39320,39330,37960,38370,6
20170123,033000,38390,38850,38320,38510,7
20170130,033000,38430,38715,38210,38555,7
20170206,033000,38570,38630,38200,38215,7
20170213,033000,38210,38315,37835,37855,7
20170220,033000,37845,38000,37715,37845,7
20170227,033000,37900,37910,37650,37685,7
20170306,033000,37625,37850,37190,37550,7
20170313,033000,37490,37850,37455,37810,2
20170403,043000,37800,37880,37535,37680,7
20170410,043000,37700,37735,37540,37560,7
20170417,043000,37590,37600,37440,37490,7
20170424,043000,37525,37883,37505,37735,7
20170501,043000,37760,37795,37552,37570,7
20170508,043000,37600,37695,37565,37595,7
20170515,043000,37600,38075,37305,37350,7
20170522,043000,37390,37515,37280,37350,7
20170529,043000,37380,37420,37255,37295,7
20170605,043000,37285,37415,37260,37325,7
20170612,043000,37330,37535,37220,37460,7
20170619,043000,37525,37637,37385,37615,7
20170626,043000,37605,37870,37585,37775,7
20170703,043000,37778,37945,37735,37835,7
20170710,043000,37875,37970,37768,37775,7
20170717,043000,37780,37810,37685,37705,7
20170724,043000,37730,38140,37695,38075,7
20170731,043000,38085,38385,38075,38150,7
20170807,043000,38145,38150,38050,38105,7
20170814,043000,38107,38265,38087,38250,7
20170821,043000,38260,38775,38257,38580,7
20170828,043000,38590,38995,38535,38930,7
20170904,043000,38965,39140,38780,38960,7
20170911,043000,38980,39295,38945,39020,7
20170918,043000,39055,39135,38910,38945,7
20170925,033000,38990,39270,38975,39230,4
20171002,033000,39260,40180,39200,40180,7
20171009,033000,40175,41000,39945,40150,7
20171016,033000,40250,40440,40120,40200,7
20171023,033000,40300,40960,40250,40775,7
20171030,033000,40850,40850,40553,40770,7
20171106,033000,40810,41070,40690,41070,6
20171113,033000,41100,41450,41030,41070,7
20171120,033000,41080,41410,40980,41185,7
20171127,033000,41190,41710,41170,41625,7
20171204,033000,41680,42235,41680,42105,7
20171211,033000,42185,42310,41685,41705,7
20171218,033000,41720,41960,41690,41800,7
20171225,033000,41780,42910,41700,42670,7
20180101,033000,42500,43910,42500,43695,6
20180108,033000,43680,44520,43380,43985,7
20180115,033000,43950,46130,43850,46070,7
20180122,033000,45770,46330,44900,45800,6
20180129,033000,45900,47500,45300,47400,7
20180205,033000,47100,47720,45900,47250,7
20180212,033000,47470,49000,47000,47630,7
20180219,033000,45900,47300,45800,47300,7
20180226,033000,47700,48000,47000,47500,6
20180305,033000,47600,48300,47500,47850,6
20180312,033000,48000,48900,47900,48750,6
20180319,033000,48800,50400,48800,50350,2
20180326,043000,50630,51100,50630,51020,3
20180402,043000,50600,56500,50300,56500,5
20180409,043000,57100,61200,52000,55000,5
20180416,043000,55500,56300,53950,54400,6
20180423,043000,54650,56900,54600,56900,6
20180430,043000,57300,70300,57300,66500,5
20180507,043000,66000,71200,62000,64400,7
20180514,043000,64000,64000,60400,61200,6
20180521,043000,61700,63300,61700,62800,6
20180528,043000,62900,65200,62900,64250,6
20180604,043000,65300,67500,64750,67200,4
20180611,043000,67300,72300,67300,70000,5
20180618,043000,70500,89500,70500,88000,6
20180625,043000,85000,85600,78000,83700,6
20180702,043000,84000,84500,78000,80100,33
20180709,043000,80000,82600,76800,80500,166
20180716,043000,81000,89700,79000,89300,232
20180723,043000,90000,114000,90000,114000,347
20180730,043000,112000,120000,97000,100000,239
20180806,043000,99800,110400,91000,102800,238
20180813,043000,103500,108800,102400,103700,169
20180820,043000,104200,106400,103800,105400,116
20180827,043000,105900,120000,105900,118900,206
20180903,043000,119700,150000,119600,129200,259
20180910,043000,131000,145800,131000,142000,353
20180917,043000,141500,150700,140800,149500,243
20180924,033000,149700,189500,149700,169000,653
20181001,033000,170000,171800,120500,135500,530
20181008,033000,132500,151000,132500,135300,432
20181015,033000,135500,144500,134200,138500,220
20181022,033000,140000,144300,136100,144000,101
20181029,033000,144800,151500,140000,147500,54
20181105,033000,147200,147200,138400,138400,45
20181112,033000,136800,137600,118800,132300,135
20181119,033000,130800,132000,122700,124900,82
20181126,033000,124600,124600,109200,117500,132
20181203,033000,119000,119000,110400,110400,52
20181210,033000,109200,110500,98000,100200,99
20181217,033000,100500,102800,99200,102700,114
20181224,033000,102500,120500,102500,108500,212
20181231,033000,108500,109400,104000,108800,236
20190107,033000,109000,118100,108000,111700,268
20190114,033000,111700,117700,111000,117400,136
20190121,033000,117200,120000,116400,119000,122
20190128,033000,118700,123300,110700,115650,221
20190204,033000,115900,121500,115900,120800,190
20190211,033000,119800,126000,119700,126000,166
20190218,033000,127500,139100,127500,137300,172
20190225,033000,136800,138000,131100,131500,161
20190304,033000,129800,134600,126500,130000,217
20190311,033000,130000,132500,128700,129650,218
20190318,033000,130300,132000,130300,131700,35
20190325,043000,132000,132000,132000,132000,1
20190401,043000,134300,138400,134000,138100,84
20190408,043000,138200,145600,135400,137600,304
20190415,043000,138800,138900,134500,136300,120
20190422,043000,137600,143600,137600,143600,154
20190429,043000,143200,149500,142200,147000,153
20190506,043000,147600,156300,146900,148500,204
20190513,043000,149300,151200,143100,143100,186
20190520,043000,140500,144300,137500,141100,162
20190527,043000,139200,139200,131200,132200,130
20190603,043000,131900,133200,126400,128100,111
20190610,043000,127500,137400,127000,136600,267
20190617,043000,135500,136000,131100,133300,190
20190624,043000,133800,133800,128400,128700,158
20190701,043000,127700,132400,127300,129800,251
20190708,043000,129400,129600,123700,124200,228
20190715,043000,124400,124400,111200,121100,348
20190722,043000,121100,126500,117000,120000,353
20190729,043000,121000,121400,118300,118900,301
20190805,043000,119900,120200,116000,116700,214
20190812,043000,117000,118000,116200,116800,255
20190819,043000,116500,116800,112000,112900,246
20190826,043000,113100,115600,109200,113200,463
20190902,043000,112000,117400,111700,116700,407
20190909,043000,116800,116800,112400,113400,239
20190916,043000,113700,115600,113400,114000,161
20190923,033000,113500,114900,113200,114800,206
20190930,033000,114900,115600,114200,114400,208
20191007,033000,114600,114850,113800,113900,116
20191014,033000,113800,114200,113450,113500,96
20191021,033000,113400,113450,110800,112050,185
20191028,033000,112300,113850,111600,113100,144
20191104,033000,113200,114800,112900,114450,159
20191111,033000,114700,125500,114500,124500,317
20191118,033000,124000,124000,118300,121500,57
20191125,033000,123000,127500,122000,126800,272
20191202,033000,126800,136000,126000,136000,379
20191209,033000,136100,141500,124900,128200,515
20191216,033000,127500,134200,126400,131500,407
20191223,033000,131600,132900,129500,131200,326
20191230,033000,131400,142200,131100,140800,211
20200106,033000,139700,141400,131500,134300,217
20200113,033000,134000,136200,132600,134500,217
20200120,033000,135000,135900,134100,135900,177
20200127,033000,136200,137300,134600,135500,199
20200203,033000,135400,139100,135100,138800,263
20200210,033000,139100,142000,138700,141600,428
20200217,033000,141700,158500,141300,153600,601
20200224,033000,153500,158800,147000,156000,465
20200302,033000,156500,157500,149500,154000,322
20200309,033000,154300,158300,153000,158300,177
